"Plot Title: AE10-S5"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995231, SEN S/N: 9995231)","Intensity, Lux (LGR S/N: 9995231, SEN S/N: 9995231)","Bad Battery (LGR S/N: 9995231)","Coupler Attached (LGR S/N: 9995231)","Host Connected (LGR S/N: 9995231)","Stopped (LGR S/N: 9995231)","End Of File (LGR S/N: 9995231)"
359,10/20/18 07:00:00 AM,10.846,0.0,,,,,
360,10/20/18 10:00:00 AM,12.401,1894.5,,,,,
361,10/20/18 01:00:00 PM,18.616,6544.5,,,,,
362,10/20/18 04:00:00 PM,14.900,1291.7,,,,,
363,10/20/18 07:00:00 PM,12.690,0.0,,,,,
364,10/20/18 10:00:00 PM,12.110,0.0,,,,,
365,10/21/18 01:00:00 AM,12.013,0.0,,,,,
366,10/21/18 04:00:00 AM,11.819,0.0,,,,,
367,10/21/18 07:00:00 AM,11.139,0.0,,,,,
368,10/21/18 10:00:00 AM,12.304,1808.3,,,,,
369,10/21/18 01:00:00 PM,19.758,5166.7,,,,,
370,10/21/18 04:00:00 PM,13.846,1248.6,,,,,
371,10/21/18 07:00:00 PM,11.236,0.0,,,,,
372,10/21/18 10:00:00 PM,10.259,0.0,,,,,
373,10/22/18 01:00:00 AM,10.357,0.0,,,,,
374,10/22/18 04:00:00 AM,10.259,0.0,,,,,
375,10/22/18 07:00:00 AM,9.571,0.0,,,,,
376,10/22/18 10:00:00 AM,12.207,1894.5,,,,,
377,10/22/18 01:00:00 PM,21.282,13089.0,,,,,
378,10/22/18 04:00:00 PM,14.996,1248.6,,,,,
379,10/22/18 07:00:00 PM,11.528,0.0,,,,,
380,10/22/18 10:00:00 PM,10.259,0.0,,,,,
381,10/23/18 01:00:00 AM,9.768,0.0,,,,,
382,10/23/18 04:00:00 AM,9.965,0.0,,,,,
383,10/23/18 07:00:00 AM,9.866,0.0,,,,,
384,10/23/18 10:00:00 AM,10.944,2066.7,,,,,
385,10/23/18 01:00:00 PM,14.613,8266.7,,,,,
386,10/23/18 04:00:00 PM,10.651,1001.0,,,,,
387,10/23/18 07:00:00 PM,7.882,0.0,,,,,
388,10/23/18 10:00:00 PM,5.037,0.0,,,,,
389,10/24/18 01:00:00 AM,3.367,0.0,,,,,
390,10/24/18 04:00:00 AM,3.578,0.0,,,,,
391,10/24/18 07:00:00 AM,3.367,0.0,,,,,
392,10/24/18 10:00:00 AM,4.311,2497.2,,,,,
393,10/24/18 01:00:00 PM,6.674,8611.2,,,,,
394,10/24/18 04:00:00 PM,5.860,1054.9,,,,,
395,10/24/18 07:00:00 PM,5.037,0.0,,,,,
396,10/24/18 10:00:00 PM,4.415,0.0,,,,,
397,10/25/18 01:00:00 AM,4.311,0.0,,,,,
398,10/25/18 04:00:00 AM,3.998,0.0,,,,,
399,10/25/18 07:00:00 AM,4.311,0.0,,,,,
400,10/25/18 10:00:00 AM,5.244,505.9,,,,,
401,10/25/18 01:00:00 PM,5.552,462.9,,,,,
402,10/25/18 04:00:00 PM,6.064,366.0,,,,,
403,10/25/18 07:00:00 PM,6.471,0.0,,,,,
404,10/25/18 10:00:00 PM,6.775,0.0,,,,,
405,10/26/18 01:00:00 AM,6.775,0.0,,,,,
406,10/26/18 04:00:00 AM,7.983,0.0,,,,,
407,10/26/18 07:00:00 AM,8.282,0.0,,,,,
408,10/26/18 10:00:00 AM,7.782,688.9,,,,,
409,10/26/18 01:00:00 PM,7.782,807.3,,,,,
410,10/26/18 04:00:00 PM,5.860,592.0,,,,,
411,10/26/18 07:00:00 PM,4.519,0.0,,,,,
412,10/26/18 10:00:00 PM,3.788,0.0,,,,,
413,10/27/18 01:00:00 AM,3.155,0.0,,,,,
414,10/27/18 04:00:00 AM,1.872,0.0,,,,,
415,10/27/18 07:00:00 AM,1.003,0.0,,,,,
416,10/27/18 10:00:00 AM,2.303,2325.0,,,,,
417,10/27/18 01:00:00 PM,6.674,2927.8,,,,,
418,10/27/18 04:00:00 PM,4.727,161.5,,,,,
419,10/27/18 07:00:00 PM,5.037,0.0,,,,,
420,10/27/18 10:00:00 PM,6.166,0.0,,,,,
421,10/28/18 01:00:00 AM,6.471,0.0,,,,,
422,10/28/18 04:00:00 AM,4.934,0.0,,,,,
423,10/28/18 07:00:00 AM,3.155,0.0,,,,,
424,10/28/18 10:00:00 AM,2.624,979.5,,,,,
425,10/28/18 01:00:00 PM,2.837,1280.9,,,,,
426,10/28/18 04:00:00 PM,2.517,1463.9,,,,,
427,10/28/18 07:00:00 PM,0.893,0.0,,,,,
428,10/28/18 10:00:00 PM,0.343,0.0,,,,,
429,10/29/18 01:00:00 AM,0.453,0.0,,,,,
430,10/29/18 04:00:00 AM,0.232,0.0,,,,,
431,10/29/18 07:00:00 AM,0.343,0.0,,,,,
432,10/29/18 10:00:00 AM,0.674,1550.0,,,,,
433,10/29/18 01:00:00 PM,1.330,1636.1,,,,,
434,10/29/18 04:00:00 PM,1.112,1237.9,,,,,
435,10/29/18 07:00:00 PM,1.003,0.0,,,,,
