"Plot Title: PP17-S1"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995141, SEN S/N: 9995141, LBL: C)","Intensity, Lux (LGR S/N: 9995141, SEN S/N: 9995141, LBL: Lux)","End Of File (LGR S/N: 9995141)"
182,10/05/18 04:00:00 AM,0.784,0.0,
183,10/05/18 07:00:00 AM,1.872,0.0,
184,10/05/18 10:00:00 AM,4.207,2755.6,
185,10/05/18 01:00:00 PM,6.877,9300.1,
186,10/05/18 04:00:00 PM,4.519,1980.6,
187,10/05/18 07:00:00 PM,3.683,0.0,
188,10/05/18 10:00:00 PM,3.788,0.0,
189,10/06/18 01:00:00 AM,3.998,0.0,
190,10/06/18 04:00:00 AM,4.207,0.0,
191,10/06/18 07:00:00 AM,4.415,0.0,
192,10/06/18 10:00:00 AM,5.757,6200.0,
193,10/06/18 01:00:00 PM,14.134,71644.9,
194,10/06/18 04:00:00 PM,10.259,5511.1,
195,10/06/18 07:00:00 PM,4.623,0.0,
196,10/06/18 10:00:00 PM,3.472,0.0,
197,10/07/18 01:00:00 AM,1.221,0.0,
198,10/07/18 04:00:00 AM,1.980,0.0,
199,10/07/18 07:00:00 AM,2.624,0.0,
200,10/07/18 10:00:00 AM,6.370,4994.5,
201,10/07/18 01:00:00 PM,9.768,11711.2,
202,10/07/18 04:00:00 PM,11.528,8266.7,
203,10/07/18 07:00:00 PM,7.481,0.0,
204,10/07/18 10:00:00 PM,6.573,0.0,
205,10/08/18 01:00:00 AM,6.370,0.0,
206,10/08/18 04:00:00 AM,6.471,0.0,
207,10/08/18 07:00:00 AM,6.471,0.0,
208,10/08/18 10:00:00 AM,8.581,5511.1,
209,10/08/18 01:00:00 PM,10.063,5166.7,
210,10/08/18 04:00:00 PM,9.472,3788.9,
211,10/08/18 07:00:00 PM,8.082,0.0,
212,10/08/18 10:00:00 PM,7.782,0.0,
213,10/09/18 01:00:00 AM,7.381,0.0,
214,10/09/18 04:00:00 AM,5.962,0.0,
215,10/09/18 07:00:00 AM,5.552,0.0,
216,10/09/18 10:00:00 AM,7.079,4133.4,
217,10/09/18 01:00:00 PM,11.625,14466.8,
218,10/09/18 04:00:00 PM,9.768,5511.1,
219,10/09/18 07:00:00 PM,7.079,0.0,
220,10/09/18 10:00:00 PM,6.268,0.0,
221,10/10/18 01:00:00 AM,5.450,0.0,
222,10/10/18 04:00:00 AM,5.244,0.0,
223,10/10/18 07:00:00 AM,4.831,0.0,
224,10/10/18 10:00:00 AM,7.682,6544.5,
225,10/10/18 01:00:00 PM,12.110,9644.5,
