"Plot Title: TA01-S4"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10163346, SEN S/N: 10163346, LBL: TEMPERATURE)","Intensity, Lux (LGR S/N: 10163346, SEN S/N: 10163346, LBL: LIGHT INTENSITY)","Coupler Attached (LGR S/N: 10163346)","Host Connected (LGR S/N: 10163346)","Stopped (LGR S/N: 10163346)","End Of File (LGR S/N: 10163346)"
139,10/04/14 07:00:00 PM,14.517,0.0,,,,
140,10/04/14 10:00:00 PM,12.401,0.0,,,,
141,10/05/14 01:00:00 AM,11.334,0.0,,,,
142,10/05/14 04:00:00 AM,10.651,0.0,,,,
143,10/05/14 07:00:00 AM,10.455,0.0,,,,
144,10/05/14 10:00:00 AM,11.819,86.1,,,,
145,10/05/14 01:00:00 PM,17.094,1808.3,,,,
146,10/05/14 04:00:00 PM,18.426,1259.4,,,,
147,10/05/14 07:00:00 PM,16.332,0.0,,,,
148,10/05/14 10:00:00 PM,14.325,0.0,,,,
149,10/06/14 01:00:00 AM,12.690,0.0,,,,
150,10/06/14 04:00:00 AM,11.722,0.0,,,,
151,10/06/14 07:00:00 AM,11.041,0.0,,,,
152,10/06/14 10:00:00 AM,12.207,75.3,,,,
153,10/06/14 01:00:00 PM,17.760,1722.2,,,,
154,10/06/14 04:00:00 PM,19.662,1216.3,,,,
155,10/06/14 07:00:00 PM,16.999,0.0,,,,
156,10/06/14 10:00:00 PM,14.900,0.0,,,,
157,10/07/14 01:00:00 AM,13.558,0.0,,,,
158,10/07/14 04:00:00 AM,12.304,0.0,,,,
159,10/07/14 07:00:00 AM,11.528,0.0,,,,
160,10/07/14 10:00:00 AM,12.401,75.3,,,,
161,10/07/14 01:00:00 PM,16.999,1722.2,,,,
162,10/07/14 04:00:00 PM,19.567,1227.1,,,,
163,10/07/14 07:00:00 PM,16.618,0.0,,,,
164,10/07/14 10:00:00 PM,14.804,0.0,,,,
165,10/08/14 01:00:00 AM,13.461,0.0,,,,
166,10/08/14 04:00:00 AM,13.173,0.0,,,,
167,10/08/14 07:00:00 AM,12.980,0.0,,,,
168,10/08/14 10:00:00 AM,12.883,1141.0,,,,
169,10/08/14 01:00:00 PM,15.760,2152.8,,,,
170,10/08/14 04:00:00 PM,15.951,1216.3,,,,
171,10/08/14 07:00:00 PM,13.461,0.0,,,,
172,10/08/14 10:00:00 PM,11.431,0.0,,,,
173,10/09/14 01:00:00 AM,9.768,0.0,,,,
174,10/09/14 04:00:00 AM,8.382,0.0,,,,
175,10/09/14 07:00:00 AM,7.882,0.0,,,,
176,10/09/14 10:00:00 AM,9.472,107.6,,,,
177,10/09/14 01:00:00 PM,14.900,1808.3,,,,
178,10/09/14 04:00:00 PM,17.284,1302.4,,,,
179,10/09/14 07:00:00 PM,14.038,0.0,,,,
180,10/09/14 10:00:00 PM,12.013,0.0,,,,
181,10/10/14 01:00:00 AM,10.553,0.0,,,,
182,10/10/14 04:00:00 AM,9.669,0.0,,,,
183,10/10/14 07:00:00 AM,8.779,0.0,,,,
184,10/10/14 10:00:00 AM,9.669,150.7,,,,
185,10/10/14 01:00:00 PM,15.091,1894.5,,,,
186,10/10/14 04:00:00 PM,17.189,473.6,,,,
187,10/10/14 07:00:00 PM,14.709,0.0,,,,
188,10/10/14 10:00:00 PM,13.173,0.0,,,,
189,10/11/14 01:00:00 AM,12.594,0.0,,,,
190,10/11/14 04:00:00 AM,11.528,0.0,,,,
191,10/11/14 07:00:00 AM,11.722,0.0,,,,
192,10/11/14 10:00:00 AM,11.722,1550.0,,,,
193,10/11/14 01:00:00 PM,12.110,1636.1,,,,
194,10/11/14 04:00:00 PM,10.553,183.0,,,,
195,10/11/14 07:00:00 PM,9.768,0.0,,,,
196,10/11/14 10:00:00 PM,8.382,0.0,,,,
197,10/12/14 01:00:00 AM,7.882,0.0,,,,
198,10/12/14 04:00:00 AM,8.082,0.0,,,,
199,10/12/14 07:00:00 AM,8.382,0.0,,,,
200,10/12/14 10:00:00 AM,8.978,1173.3,,,,
201,10/12/14 01:00:00 PM,10.846,1248.6,,,,
202,10/12/14 04:00:00 PM,11.625,968.8,,,,
203,10/12/14 07:00:00 PM,10.161,0.0,,,,
204,10/12/14 10:00:00 PM,9.669,0.0,,,,
205,10/13/14 01:00:00 AM,9.275,0.0,,,,
206,10/13/14 04:00:00 AM,8.481,0.0,,,,
207,10/13/14 07:00:00 AM,7.582,0.0,,,,
208,10/13/14 10:00:00 AM,8.382,204.5,,,,
209,10/13/14 01:00:00 PM,12.401,1980.6,,,,
210,10/13/14 04:00:00 PM,15.855,1356.3,,,,
211,10/13/14 07:00:00 PM,12.690,0.0,,,,
212,10/13/14 10:00:00 PM,12.401,0.0,,,,
213,10/14/14 01:00:00 AM,10.455,0.0,,,,
214,10/14/14 04:00:00 AM,9.275,0.0,,,,
215,10/14/14 07:00:00 AM,8.978,0.0,,,,
