"Plot Title: AB08-S2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 2401768, SEN S/N: 2401768)","Intensity, Lux (LGR S/N: 2401768, SEN S/N: 2401768)","Coupler Attached (LGR S/N: 2401768)","Coupler Detached (LGR S/N: 2401768)","Host Connected (LGR S/N: 2401768)","Stopped (LGR S/N: 2401768)","End Of File (LGR S/N: 2401768)"
332,10/28/14 10:00:00 PM,6.775,0.0,,,,,
333,10/29/14 01:00:00 AM,6.166,0.0,,,,,
334,10/29/14 04:00:00 AM,6.064,0.0,,,,,
335,10/29/14 07:00:00 AM,5.655,0.0,,,,,
336,10/29/14 10:00:00 AM,5.037,247.6,,,,,
337,10/29/14 01:00:00 PM,7.983,3616.7,,,,,
338,10/29/14 04:00:00 PM,7.882,1636.1,,,,,
339,10/29/14 07:00:00 PM,6.471,0.0,,,,,
340,10/29/14 10:00:00 PM,6.674,0.0,,,,,
341,10/30/14 01:00:00 AM,6.775,0.0,,,,,
342,10/30/14 04:00:00 AM,6.978,0.0,,,,,
343,10/30/14 07:00:00 AM,7.179,0.0,,,,,
344,10/30/14 10:00:00 AM,7.782,721.2,,,,,
345,10/30/14 01:00:00 PM,8.680,1377.8,,,,,
346,10/30/14 04:00:00 PM,8.978,861.1,,,,,
347,10/30/14 07:00:00 PM,8.282,0.0,,,,,
348,10/30/14 10:00:00 PM,7.882,0.0,,,,,
349,10/31/14 01:00:00 AM,7.582,0.0,,,,,
350,10/31/14 04:00:00 AM,7.179,0.0,,,,,
351,10/31/14 07:00:00 AM,6.978,0.0,,,,,
352,10/31/14 10:00:00 AM,7.179,355.2,,,,,
353,10/31/14 01:00:00 PM,6.674,1324.0,,,,,
354,10/31/14 04:00:00 PM,5.962,1722.2,,,,,
355,10/31/14 07:00:00 PM,5.347,0.0,,,,,
356,10/31/14 10:00:00 PM,4.934,0.0,,,,,
357,11/01/14 01:00:00 AM,4.415,0.0,,,,,
358,11/01/14 04:00:00 AM,4.415,0.0,,,,,
359,11/01/14 07:00:00 AM,3.683,0.0,,,,,
360,11/01/14 10:00:00 AM,3.367,807.3,,,,,
361,11/01/14 01:00:00 PM,5.244,2755.6,,,,,
362,11/01/14 04:00:00 PM,5.037,1184.0,,,,,
363,11/01/14 07:00:00 PM,3.788,0.0,,,,,
364,11/01/14 10:00:00 PM,3.683,0.0,,,,,
365,11/02/14 01:00:00 AM,3.578,0.0,,,,,
366,11/02/14 04:00:00 AM,3.472,0.0,,,,,
367,11/02/14 07:00:00 AM,2.837,0.0,,,,,
368,11/02/14 10:00:00 AM,3.367,1894.5,,,,,
369,11/02/14 01:00:00 PM,5.244,2927.8,,,,,
370,11/02/14 04:00:00 PM,5.757,1377.8,,,,,
371,11/02/14 07:00:00 PM,5.141,0.0,,,,,
372,11/02/14 10:00:00 PM,4.934,0.0,,,,,
373,11/03/14 01:00:00 AM,4.831,0.0,,,,,
374,11/03/14 04:00:00 AM,4.934,0.0,,,,,
375,11/03/14 07:00:00 AM,5.141,0.0,,,,,
376,11/03/14 10:00:00 AM,5.757,1636.1,,,,,
377,11/03/14 01:00:00 PM,7.682,4305.6,,,,,
378,11/03/14 04:00:00 PM,7.682,1205.6,,,,,
379,11/03/14 07:00:00 PM,6.775,0.0,,,,,
380,11/03/14 10:00:00 PM,6.573,0.0,,,,,
381,11/04/14 01:00:00 AM,6.370,0.0,,,,,
382,11/04/14 04:00:00 AM,6.370,0.0,,,,,
383,11/04/14 07:00:00 AM,6.573,0.0,,,,,
384,11/04/14 10:00:00 AM,7.280,2238.9,,,,,
385,11/04/14 01:00:00 PM,8.779,3272.2,,,,,
386,11/04/14 04:00:00 PM,8.382,1302.4,,,,,
387,11/04/14 07:00:00 PM,7.079,0.0,,,,,
388,11/04/14 10:00:00 PM,6.166,0.0,,,,,
389,11/05/14 01:00:00 AM,5.860,0.0,,,,,
390,11/05/14 04:00:00 AM,5.244,0.0,,,,,
391,11/05/14 07:00:00 AM,5.450,0.0,,,,,
392,11/05/14 10:00:00 AM,6.064,1894.5,,,,,
393,11/05/14 01:00:00 PM,8.282,2927.8,,,,,
394,11/05/14 04:00:00 PM,8.680,893.4,,,,,
395,11/05/14 07:00:00 PM,8.680,0.0,,,,,
396,11/05/14 10:00:00 PM,8.779,0.0,,,,,
397,11/06/14 01:00:00 AM,8.879,0.0,,,,,
398,11/06/14 04:00:00 AM,9.176,0.0,,,,,
399,11/06/14 07:00:00 AM,9.768,0.0,,,,,
400,11/06/14 10:00:00 AM,8.779,1097.9,,,,,
401,11/06/14 01:00:00 PM,8.581,3100.0,,,,,
402,11/06/14 04:00:00 PM,8.382,2238.9,,,,,
403,11/06/14 07:00:00 PM,6.877,0.0,,,,,
404,11/06/14 10:00:00 PM,5.552,0.0,,,,,
405,11/07/14 01:00:00 AM,4.311,0.0,,,,,
406,11/07/14 04:00:00 AM,3.261,0.0,,,,,
407,11/07/14 07:00:00 AM,2.303,0.0,,,,,
408,11/07/14 10:00:00 AM,1.980,290.6,,,,,
409,11/07/14 01:00:00 PM,3.367,850.4,,,,,
410,11/07/14 04:00:00 PM,4.415,656.6,,,,,
411,11/07/14 07:00:00 PM,3.155,0.0,,,,,
412,11/07/14 10:00:00 PM,2.837,0.0,,,,,
413,11/08/14 01:00:00 AM,2.517,0.0,,,,,
414,11/08/14 04:00:00 AM,2.303,0.0,,,,,
