"Plot Title: AB08-S6"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10578616, SEN S/N: 10578616)","Intensity, Lux (LGR S/N: 10578616, SEN S/N: 10578616)","Coupler Detached (LGR S/N: 10578616)","Coupler Attached (LGR S/N: 10578616)","Host Connected (LGR S/N: 10578616)","Stopped (LGR S/N: 10578616)","End Of File (LGR S/N: 10578616)"
888,01/05/15 03:40:57 AM,0.232,0.0,,,,,
889,01/05/15 06:40:57 AM,0.232,0.0,,,,,
890,01/05/15 09:40:57 AM,0.232,107.6,,,,,
891,01/05/15 12:40:57 PM,0.232,258.3,,,,,
892,01/05/15 03:40:57 PM,0.232,161.5,,,,,
893,01/05/15 06:40:57 PM,0.232,0.0,,,,,
894,01/05/15 09:40:57 PM,0.232,0.0,,,,,
895,01/06/15 12:40:57 AM,0.232,0.0,,,,,
896,01/06/15 03:40:57 AM,0.232,0.0,,,,,
897,01/06/15 06:40:57 AM,0.232,0.0,,,,,
898,01/06/15 09:40:57 AM,0.232,183.0,,,,,
899,01/06/15 12:40:57 PM,0.343,742.7,,,,,
900,01/06/15 03:40:57 PM,0.453,473.6,,,,,
901,01/06/15 06:40:57 PM,0.453,0.0,,,,,
902,01/06/15 09:40:57 PM,0.563,0.0,,,,,
903,01/07/15 12:40:57 AM,0.784,0.0,,,,,
904,01/07/15 03:40:57 AM,0.784,0.0,,,,,
905,01/07/15 06:40:57 AM,1.003,0.0,,,,,
906,01/07/15 09:40:57 AM,1.112,96.9,,,,,
907,01/07/15 12:40:57 PM,2.410,215.3,,,,,
908,01/07/15 03:40:57 PM,3.683,312.2,,,,,
909,01/07/15 06:40:57 PM,2.730,0.0,,,,,
910,01/07/15 09:40:57 PM,2.517,0.0,,,,,
911,01/08/15 12:40:57 AM,2.624,0.0,,,,,
912,01/08/15 03:40:57 AM,3.049,0.0,,,,,
913,01/08/15 06:40:57 AM,2.943,0.0,,,,,
914,01/08/15 09:40:57 AM,3.261,53.8,,,,,
915,01/08/15 12:40:57 PM,5.141,204.5,,,,,
916,01/08/15 03:40:57 PM,5.962,366.0,,,,,
917,01/08/15 06:40:57 PM,4.415,0.0,,,,,
918,01/08/15 09:40:57 PM,3.683,0.0,,,,,
919,01/09/15 12:40:57 AM,2.624,0.0,,,,,
920,01/09/15 03:40:57 AM,2.837,0.0,,,,,
921,01/09/15 06:40:57 AM,2.410,0.0,,,,,
922,01/09/15 09:40:57 AM,2.195,226.0,,,,,
923,01/09/15 12:40:57 PM,3.049,452.1,,,,,
924,01/09/15 03:40:57 PM,4.311,505.9,,,,,
925,01/09/15 06:40:57 PM,2.624,0.0,,,,,
926,01/09/15 09:40:57 PM,2.730,0.0,,,,,
927,01/10/15 12:40:57 AM,2.624,0.0,,,,,
928,01/10/15 03:40:57 AM,1.872,0.0,,,,,
929,01/10/15 06:40:57 AM,1.330,0.0,,,,,
930,01/10/15 09:40:57 AM,1.980,430.6,,,,,
931,01/10/15 12:40:57 PM,3.683,968.8,,,,,
932,01/10/15 03:40:57 PM,3.578,366.0,,,,,
933,01/10/15 06:40:57 PM,2.943,0.0,,,,,
934,01/10/15 09:40:57 PM,2.730,0.0,,,,,
935,01/11/15 12:40:57 AM,2.624,0.0,,,,,
936,01/11/15 03:40:57 AM,2.517,0.0,,,,,
937,01/11/15 06:40:57 AM,2.410,0.0,,,,,
938,01/11/15 09:40:57 AM,2.303,129.2,,,,,
939,01/11/15 12:40:57 PM,3.683,753.5,,,,,
940,01/11/15 03:40:57 PM,3.998,495.1,,,,,
941,01/11/15 06:40:57 PM,2.943,0.0,,,,,
942,01/11/15 09:40:57 PM,2.088,0.0,,,,,
943,01/12/15 12:40:57 AM,1.439,0.0,,,,,
944,01/12/15 03:40:57 AM,1.112,0.0,,,,,
945,01/12/15 06:40:57 AM,1.439,0.0,,,,,
946,01/12/15 09:40:57 AM,1.003,86.1,,,,,
947,01/12/15 12:40:57 PM,2.303,775.0,,,,,
948,01/12/15 03:40:57 PM,3.261,279.9,,,,,
949,01/12/15 06:40:57 PM,2.303,0.0,,,,,
950,01/12/15 09:40:57 PM,1.003,0.0,,,,,
951,01/13/15 12:40:57 AM,0.121,0.0,,,,,
952,01/13/15 03:40:57 AM,-0.437,0.0,,,,,
953,01/13/15 06:40:57 AM,-0.325,0.0,,,,,
954,01/13/15 09:40:57 AM,-0.102,21.5,,,,,
955,01/13/15 12:40:57 PM,0.343,226.0,,,,,
956,01/13/15 03:40:57 PM,1.980,269.1,,,,,
957,01/13/15 06:40:57 PM,1.330,0.0,,,,,
958,01/13/15 09:40:57 PM,0.674,0.0,,,,,
959,01/14/15 12:40:57 AM,0.784,0.0,,,,,
960,01/14/15 03:40:57 AM,1.221,0.0,,,,,
961,01/14/15 06:40:57 AM,1.221,0.0,,,,,
962,01/14/15 09:40:57 AM,1.330,53.8,,,,,
963,01/14/15 12:40:57 PM,2.410,301.4,,,,,
964,01/14/15 03:40:57 PM,3.367,139.9,,,,,
965,01/14/15 06:40:57 PM,1.764,0.0,,,,,
966,01/14/15 09:40:57 PM,-0.102,0.0,,,,,
967,01/15/15 12:40:57 AM,-0.549,0.0,,,,,
968,01/15/15 03:40:57 AM,-0.437,0.0,,,,,
969,01/15/15 06:40:57 AM,0.343,0.0,,,,,
970,01/15/15 09:40:57 AM,1.221,129.2,,,,,
971,01/15/15 12:40:57 PM,4.623,904.2,,,,,
972,01/15/15 03:40:57 PM,3.788,172.2,,,,,
973,01/15/15 06:40:57 PM,3.472,0.0,,,,,
974,01/15/15 09:40:57 PM,2.943,0.0,,,,,
975,01/16/15 12:40:57 AM,2.195,0.0,,,,,
976,01/16/15 03:40:57 AM,2.088,0.0,,,,,
977,01/16/15 06:40:57 AM,1.439,0.0,,,,,
978,01/16/15 09:40:57 AM,0.893,53.8,,,,,
979,01/16/15 12:40:57 PM,1.330,269.1,,,,,
980,01/16/15 03:40:57 PM,2.088,269.1,,,,,
981,01/16/15 06:40:57 PM,0.674,0.0,,,,,
982,01/16/15 09:40:57 PM,0.010,0.0,,,,,
983,01/17/15 12:40:57 AM,0.010,0.0,,,,,
984,01/17/15 03:40:57 AM,0.121,0.0,,,,,
985,01/17/15 06:40:57 AM,0.121,0.0,,,,,
986,01/17/15 09:40:57 AM,0.893,53.8,,,,,
987,01/17/15 12:40:57 PM,2.624,236.8,,,,,
988,01/17/15 03:40:57 PM,3.578,172.2,,,,,
989,01/17/15 06:40:57 PM,3.578,0.0,,,,,
990,01/17/15 09:40:57 PM,4.207,0.0,,,,,
991,01/18/15 12:40:57 AM,5.757,0.0,,,,,
992,01/18/15 03:40:57 AM,4.102,0.0,,,,,
993,01/18/15 06:40:57 AM,3.049,0.0,,,,,
994,01/18/15 09:40:57 AM,3.155,301.4,,,,,
995,01/18/15 12:40:57 PM,3.998,968.8,,,,,
996,01/18/15 03:40:57 PM,3.049,312.2,,,,,
997,01/18/15 06:40:57 PM,1.656,0.0,,,,,
998,01/18/15 09:40:57 PM,1.330,0.0,,,,,
999,01/19/15 12:40:57 AM,1.003,0.0,,,,,
1000,01/19/15 03:40:57 AM,0.893,0.0,,,,,
1001,01/19/15 06:40:57 AM,0.453,0.0,,,,,
1002,01/19/15 09:40:57 AM,0.563,193.8,,,,,
1003,01/19/15 12:40:57 PM,1.439,312.2,,,,,
1004,01/19/15 03:40:57 PM,2.195,366.0,,,,,
1005,01/19/15 06:40:57 PM,1.112,0.0,,,,,
1006,01/19/15 09:40:57 PM,0.343,0.0,,,,,
1007,01/20/15 12:40:57 AM,-0.213,0.0,,,,,
1008,01/20/15 03:40:57 AM,-0.325,0.0,,,,,
1009,01/20/15 06:40:57 AM,-0.549,0.0,,,,,
1010,01/20/15 09:40:57 AM,-0.437,204.5,,,,,
1011,01/20/15 12:40:57 PM,-0.213,258.3,,,,,
1012,01/20/15 03:40:57 PM,0.232,290.6,,,,,
1013,01/20/15 06:40:57 PM,0.010,0.0,,,,,
1014,01/20/15 09:40:57 PM,-0.325,0.0,,,,,
1015,01/21/15 12:40:57 AM,-0.549,0.0,,,,,
1016,01/21/15 03:40:57 AM,-0.774,0.0,,,,,
1017,01/21/15 06:40:57 AM,-0.662,0.0,,,,,
1018,01/21/15 09:40:57 AM,-0.437,193.8,,,,,
1019,01/21/15 12:40:57 PM,0.563,645.8,,,,,
1020,01/21/15 03:40:57 PM,1.003,592.0,,,,,
1021,01/21/15 06:40:57 PM,0.674,0.0,,,,,
1022,01/21/15 09:40:57 PM,0.893,0.0,,,,,
1023,01/22/15 12:40:57 AM,0.893,0.0,,,,,
1024,01/22/15 03:40:57 AM,1.112,0.0,,,,,
1025,01/22/15 06:40:57 AM,1.872,0.0,,,,,
1026,01/22/15 09:40:57 AM,2.410,86.1,,,,,
1027,01/22/15 12:40:57 PM,4.831,1356.3,,,,,
1028,01/22/15 03:40:57 PM,4.623,290.6,,,,,
1029,01/22/15 06:40:57 PM,3.683,0.0,,,,,
1030,01/22/15 09:40:57 PM,3.261,0.0,,,,,
1031,01/23/15 12:40:57 AM,3.367,0.0,,,,,
1032,01/23/15 03:40:57 AM,3.893,0.0,,,,,
1033,01/23/15 06:40:57 AM,3.998,0.0,,,,,
1034,01/23/15 09:40:57 AM,4.623,150.7,,,,,
1035,01/23/15 12:40:57 PM,7.079,904.2,,,,,
1036,01/23/15 03:40:57 PM,6.573,204.5,,,,,
1037,01/23/15 06:40:57 PM,5.860,0.0,,,,,
1038,01/23/15 09:40:57 PM,5.347,0.0,,,,,
1039,01/24/15 12:40:57 AM,5.757,0.0,,,,,
1040,01/24/15 03:40:57 AM,6.166,0.0,,,,,
1041,01/24/15 06:40:57 AM,6.978,0.0,,,,,
1042,01/24/15 09:40:57 AM,6.471,86.1,,,,,
1043,01/24/15 12:40:57 PM,8.082,473.6,,,,,
1044,01/24/15 03:40:57 PM,9.373,850.4,,,,,
1045,01/24/15 06:40:57 PM,7.481,0.0,,,,,
1046,01/24/15 09:40:57 PM,5.655,0.0,,,,,
1047,01/25/15 12:40:57 AM,5.655,0.0,,,,,
1048,01/25/15 03:40:57 AM,4.831,0.0,,,,,
1049,01/25/15 06:40:57 AM,4.311,0.0,,,,,
1050,01/25/15 09:40:57 AM,4.519,86.1,,,,,
1051,01/25/15 12:40:57 PM,6.370,516.7,,,,,
1052,01/25/15 03:40:57 PM,8.082,344.4,,,,,
1053,01/25/15 06:40:57 PM,6.978,0.0,,,,,
1054,01/25/15 09:40:57 PM,6.268,0.0,,,,,
1055,01/26/15 12:40:57 AM,7.179,0.0,,,,,
1056,01/26/15 03:40:57 AM,7.481,0.0,,,,,
1057,01/26/15 06:40:57 AM,8.382,0.0,,,,,
1058,01/26/15 09:40:57 AM,6.471,32.3,,,,,
1059,01/26/15 12:40:57 PM,7.782,484.4,,,,,
1060,01/26/15 03:40:57 PM,9.571,549.0,,,,,
1061,01/26/15 06:40:57 PM,6.978,0.0,,,,,
1062,01/26/15 09:40:57 PM,5.450,0.0,,,,,
1063,01/27/15 12:40:57 AM,4.207,0.0,,,,,
1064,01/27/15 03:40:57 AM,3.893,0.0,,,,,
1065,01/27/15 06:40:57 AM,3.261,0.0,,,,,
1066,01/27/15 09:40:57 AM,2.517,64.6,,,,,
1067,01/27/15 12:40:57 PM,5.450,1076.4,,,,,
1068,01/27/15 03:40:57 PM,6.471,312.2,,,,,
1069,01/27/15 06:40:57 PM,5.347,0.0,,,,,
1070,01/27/15 09:40:57 PM,4.831,0.0,,,,,
1071,01/28/15 12:40:57 AM,3.155,0.0,,,,,
1072,01/28/15 03:40:57 AM,2.410,0.0,,,,,
1073,01/28/15 06:40:57 AM,2.410,0.0,,,,,
1074,01/28/15 09:40:57 AM,1.112,32.3,,,,,
1075,01/28/15 12:40:57 PM,2.195,322.9,,,,,
1076,01/28/15 03:40:57 PM,4.207,312.2,,,,,
1077,01/28/15 06:40:57 PM,2.943,0.0,,,,,
1078,01/28/15 09:40:57 PM,2.088,0.0,,,,,
1079,01/29/15 12:40:57 AM,2.088,0.0,,,,,
1080,01/29/15 03:40:57 AM,2.410,0.0,,,,,
1081,01/29/15 06:40:57 AM,2.517,0.0,,,,,
1082,01/29/15 09:40:57 AM,2.624,21.5,,,,,
1083,01/29/15 12:40:57 PM,5.141,322.9,,,,,
1084,01/29/15 03:40:57 PM,6.370,75.3,,,,,
1085,01/29/15 06:40:57 PM,4.934,0.0,,,,,
1086,01/29/15 09:40:57 PM,3.578,0.0,,,,,
1087,01/30/15 12:40:57 AM,3.261,0.0,,,,,
1088,01/30/15 03:40:57 AM,2.837,0.0,,,,,
1089,01/30/15 06:40:57 AM,2.730,0.0,,,,,
1090,01/30/15 09:40:57 AM,2.517,64.6,,,,,
1091,01/30/15 12:40:57 PM,4.519,344.4,,,,,
1092,01/30/15 03:40:57 PM,6.978,376.7,,,,,
1093,01/30/15 06:40:57 PM,4.934,0.0,,,,,
1094,01/30/15 09:40:57 PM,2.837,0.0,,,,,
1095,01/31/15 12:40:57 AM,2.088,0.0,,,,,
1096,01/31/15 03:40:57 AM,1.548,0.0,,,,,
1097,01/31/15 06:40:57 AM,1.330,0.0,,,,,
1098,01/31/15 09:40:57 AM,2.943,301.4,,,,,
1099,01/31/15 12:40:57 PM,4.831,376.7,,,,,
1100,01/31/15 03:40:57 PM,7.079,742.7,,,,,
1101,01/31/15 06:40:57 PM,5.244,0.0,,,,,
1102,01/31/15 09:40:57 PM,4.519,0.0,,,,,
1103,02/01/15 12:40:57 AM,3.998,0.0,,,,,
1104,02/01/15 03:40:57 AM,3.155,0.0,,,,,
1105,02/01/15 06:40:57 AM,3.578,0.0,,,,,
1106,02/01/15 09:40:57 AM,3.683,301.4,,,,,
1107,02/01/15 12:40:57 PM,3.893,635.1,,,,,
1108,02/01/15 03:40:57 PM,4.623,344.4,,,,,
1109,02/01/15 06:40:57 PM,3.788,0.0,,,,,
1110,02/01/15 09:40:57 PM,1.872,0.0,,,,,
1111,02/02/15 12:40:57 AM,1.439,0.0,,,,,
1112,02/02/15 03:40:57 AM,0.893,0.0,,,,,
1113,02/02/15 06:40:57 AM,0.893,0.0,,,,,
1114,02/02/15 09:40:57 AM,1.872,290.6,,,,,
1115,02/02/15 12:40:57 PM,4.415,1377.8,,,,,
1116,02/02/15 03:40:57 PM,5.860,678.1,,,,,
1117,02/02/15 06:40:57 PM,3.998,0.0,,,,,
1118,02/02/15 09:40:57 PM,2.517,0.0,,,,,
1119,02/03/15 12:40:57 AM,1.656,0.0,,,,,
1120,02/03/15 03:40:57 AM,1.003,0.0,,,,,
1121,02/03/15 06:40:57 AM,1.439,0.0,,,,,
1122,02/03/15 09:40:57 AM,2.088,150.7,,,,,
1123,02/03/15 12:40:57 PM,4.102,1076.4,,,,,
1124,02/03/15 03:40:57 PM,4.207,624.3,,,,,
1125,02/03/15 06:40:57 PM,3.049,0.0,,,,,
1126,02/03/15 09:40:57 PM,1.764,0.0,,,,,
1127,02/04/15 12:40:57 AM,1.330,0.0,,,,,
1128,02/04/15 03:40:57 AM,1.656,0.0,,,,,
1129,02/04/15 06:40:57 AM,2.088,0.0,,,,,
1130,02/04/15 09:40:57 AM,2.195,172.2,,,,,
1131,02/04/15 12:40:57 PM,3.472,505.9,,,,,
1132,02/04/15 03:40:57 PM,5.244,624.3,,,,,
1133,02/04/15 06:40:57 PM,4.102,0.0,,,,,
1134,02/04/15 09:40:57 PM,4.727,0.0,,,,,
1135,02/05/15 12:40:57 AM,4.207,0.0,,,,,
1136,02/05/15 03:40:57 AM,4.623,0.0,,,,,
1137,02/05/15 06:40:57 AM,4.519,0.0,,,,,
1138,02/05/15 09:40:57 AM,4.831,86.1,,,,,
1139,02/05/15 12:40:57 PM,6.674,785.8,,,,,
1140,02/05/15 03:40:57 PM,7.079,398.3,,,,,
1141,02/05/15 06:40:57 PM,6.775,0.0,,,,,
1142,02/05/15 09:40:57 PM,7.179,0.0,,,,,
1143,02/06/15 12:40:57 AM,7.079,0.0,,,,,
1144,02/06/15 03:40:57 AM,7.179,0.0,,,,,
1145,02/06/15 06:40:57 AM,6.877,0.0,,,,,
1146,02/06/15 09:40:57 AM,6.877,32.3,,,,,
1147,02/06/15 12:40:57 PM,6.877,333.7,,,,,
1148,02/06/15 03:40:57 PM,6.268,301.4,,,,,
1149,02/06/15 06:40:57 PM,5.037,0.0,,,,,
1150,02/06/15 09:40:57 PM,4.727,0.0,,,,,
1151,02/07/15 12:40:57 AM,4.831,0.0,,,,,
1152,02/07/15 03:40:57 AM,5.141,0.0,,,,,
1153,02/07/15 06:40:57 AM,4.102,0.0,,,,,
1154,02/07/15 09:40:57 AM,4.623,53.8,,,,,
1155,02/07/15 12:40:57 PM,5.860,398.3,,,,,
1156,02/07/15 03:40:57 PM,5.860,430.6,,,,,
1157,02/07/15 06:40:57 PM,4.831,0.0,,,,,
1158,02/07/15 09:40:57 PM,4.519,0.0,,,,,
1159,02/08/15 12:40:57 AM,4.207,0.0,,,,,
1160,02/08/15 03:40:57 AM,3.998,0.0,,,,,
1161,02/08/15 06:40:57 AM,3.578,0.0,,,,,
1162,02/08/15 09:40:57 AM,3.367,96.9,,,,,
1163,02/08/15 12:40:57 PM,5.347,958.0,,,,,
1164,02/08/15 03:40:57 PM,6.166,635.1,,,,,
1165,02/08/15 06:40:57 PM,5.450,0.0,,,,,
1166,02/08/15 09:40:57 PM,4.831,0.0,,,,,
1167,02/09/15 12:40:57 AM,4.727,0.0,,,,,
1168,02/09/15 03:40:57 AM,3.998,0.0,,,,,
1169,02/09/15 06:40:57 AM,3.788,0.0,,,,,
1170,02/09/15 09:40:57 AM,4.311,236.8,,,,,
1171,02/09/15 12:40:57 PM,6.268,1065.6,,,,,
1172,02/09/15 03:40:57 PM,5.962,925.7,,,,,
1173,02/09/15 06:40:57 PM,3.998,0.0,,,,,
1174,02/09/15 09:40:57 PM,3.893,0.0,,,,,
1175,02/10/15 12:40:57 AM,3.998,0.0,,,,,
1176,02/10/15 03:40:57 AM,3.893,0.0,,,,,
1177,02/10/15 06:40:57 AM,3.998,0.0,,,,,
1178,02/10/15 09:40:57 AM,4.311,247.6,,,,,
1179,02/10/15 12:40:57 PM,5.450,775.0,,,,,
1180,02/10/15 03:40:57 PM,6.064,549.0,,,,,
1181,02/10/15 06:40:57 PM,4.727,0.0,,,,,
1182,02/10/15 09:40:57 PM,4.102,0.0,,,,,
1183,02/11/15 12:40:57 AM,3.998,0.0,,,,,
1184,02/11/15 03:40:57 AM,4.102,0.0,,,,,
1185,02/11/15 06:40:57 AM,3.683,0.0,,,,,
1186,02/11/15 09:40:57 AM,4.102,247.6,,,,,
1187,02/11/15 12:40:57 PM,6.268,871.9,,,,,
1188,02/11/15 03:40:57 PM,7.079,753.5,,,,,
1189,02/11/15 06:40:57 PM,5.552,0.0,,,,,
1190,02/11/15 09:40:57 PM,4.519,0.0,,,,,
1191,02/12/15 12:40:57 AM,4.727,0.0,,,,,
1192,02/12/15 03:40:57 AM,4.207,0.0,,,,,
1193,02/12/15 06:40:57 AM,4.207,0.0,,,,,
1194,02/12/15 09:40:57 AM,4.102,75.3,,,,,
1195,02/12/15 12:40:57 PM,5.655,409.0,,,,,
1196,02/12/15 03:40:57 PM,7.280,505.9,,,,,
1197,02/12/15 06:40:57 PM,5.962,0.0,,,,,
1198,02/12/15 09:40:57 PM,4.519,0.0,,,,,
1199,02/13/15 12:40:57 AM,4.727,0.0,,,,,
1200,02/13/15 03:40:57 AM,5.037,0.0,,,,,
1201,02/13/15 06:40:57 AM,5.244,0.0,,,,,
1202,02/13/15 09:40:57 AM,6.166,387.5,,,,,
1203,02/13/15 12:40:57 PM,7.782,861.1,,,,,
1204,02/13/15 03:40:57 PM,9.472,914.9,,,,,
1205,02/13/15 06:40:57 PM,8.182,0.0,,,,,
1206,02/13/15 09:40:57 PM,5.962,0.0,,,,,
1207,02/14/15 12:40:57 AM,4.831,0.0,,,,,
1208,02/14/15 03:40:57 AM,4.415,0.0,,,,,
1209,02/14/15 06:40:57 AM,4.415,0.0,,,,,
1210,02/14/15 09:40:57 AM,4.519,129.2,,,,,
1211,02/14/15 12:40:57 PM,5.037,914.9,,,,,
1212,02/14/15 03:40:57 PM,6.064,1377.8,,,,,
1213,02/14/15 06:40:57 PM,4.727,0.0,,,,,
1214,02/14/15 09:40:57 PM,2.303,0.0,,,,,
1215,02/15/15 12:40:57 AM,0.232,0.0,,,,,
1216,02/15/15 03:40:57 AM,-0.774,0.0,,,,,
1217,02/15/15 06:40:57 AM,-0.774,0.0,,,,,
1218,02/15/15 09:40:57 AM,0.010,236.8,,,,,
1219,02/15/15 12:40:57 PM,2.943,839.6,,,,,
1220,02/15/15 03:40:57 PM,5.860,958.0,,,,,
1221,02/15/15 06:40:57 PM,4.415,0.0,,,,,
1222,02/15/15 09:40:57 PM,2.303,0.0,,,,,
1223,02/16/15 12:40:57 AM,1.980,0.0,,,,,
1224,02/16/15 03:40:57 AM,2.410,0.0,,,,,
1225,02/16/15 06:40:57 AM,1.656,0.0,,,,,
1226,02/16/15 09:40:57 AM,1.656,129.2,,,,,
1227,02/16/15 12:40:57 PM,3.683,775.0,,,,,
1228,02/16/15 03:40:57 PM,5.450,1173.3,,,,,
1229,02/16/15 06:40:57 PM,3.683,21.5,,,,,
1230,02/16/15 09:40:57 PM,1.980,0.0,,,,,
1231,02/17/15 12:40:57 AM,1.330,0.0,,,,,
1232,02/17/15 03:40:57 AM,0.893,0.0,,,,,
1233,02/17/15 06:40:57 AM,1.003,0.0,,,,,
1234,02/17/15 09:40:57 AM,1.330,53.8,,,,,
1235,02/17/15 12:40:57 PM,4.102,753.5,,,,,
1236,02/17/15 03:40:57 PM,6.877,861.1,,,,,
1237,02/17/15 06:40:57 PM,5.244,0.0,,,,,
1238,02/17/15 09:40:57 PM,3.998,0.0,,,,,
1239,02/18/15 12:40:57 AM,2.730,0.0,,,,,
1240,02/18/15 03:40:57 AM,3.049,0.0,,,,,
1241,02/18/15 06:40:57 AM,2.410,0.0,,,,,
1242,02/18/15 09:40:57 AM,3.155,688.9,,,,,
1243,02/18/15 12:40:57 PM,5.450,1636.1,,,,,
1244,02/18/15 03:40:57 PM,6.064,839.6,,,,,
1245,02/18/15 06:40:57 PM,4.311,0.0,,,,,
1246,02/18/15 09:40:57 PM,3.893,0.0,,,,,
1247,02/19/15 12:40:57 AM,2.730,0.0,,,,,
1248,02/19/15 03:40:57 AM,2.730,0.0,,,,,
1249,02/19/15 06:40:57 AM,2.195,0.0,,,,,
1250,02/19/15 09:40:57 AM,1.980,366.0,,,,,
1251,02/19/15 12:40:57 PM,4.207,925.7,,,,,
1252,02/19/15 03:40:57 PM,4.415,871.9,,,,,
1253,02/19/15 06:40:57 PM,3.155,0.0,,,,,
1254,02/19/15 09:40:57 PM,2.837,0.0,,,,,
1255,02/20/15 12:40:57 AM,2.517,0.0,,,,,
1256,02/20/15 03:40:57 AM,2.410,0.0,,,,,
1257,02/20/15 06:40:57 AM,2.195,0.0,,,,,
1258,02/20/15 09:40:57 AM,2.624,419.8,,,,,
1259,02/20/15 12:40:57 PM,4.415,1044.1,,,,,
1260,02/20/15 03:40:57 PM,4.623,1345.5,,,,,
1261,02/20/15 06:40:57 PM,2.195,0.0,,,,,
1262,02/20/15 09:40:57 PM,1.548,0.0,,,,,
1263,02/21/15 12:40:57 AM,1.439,0.0,,,,,
1264,02/21/15 03:40:57 AM,0.893,0.0,,,,,
1265,02/21/15 06:40:57 AM,0.784,0.0,,,,,
1266,02/21/15 09:40:57 AM,-0.102,53.8,,,,,
1267,02/21/15 12:40:57 PM,1.112,688.9,,,,,
1268,02/21/15 03:40:57 PM,3.155,818.1,,,,,
1269,02/21/15 06:40:57 PM,1.330,0.0,,,,,
1270,02/21/15 09:40:57 PM,0.674,0.0,,,,,
1271,02/22/15 12:40:57 AM,-0.102,0.0,,,,,
1272,02/22/15 03:40:57 AM,-1.001,0.0,,,,,
1273,02/22/15 06:40:57 AM,-1.341,0.0,,,,,
1274,02/22/15 09:40:57 AM,-1.001,430.6,,,,,
1275,02/22/15 12:40:57 PM,1.003,871.9,,,,,
1276,02/22/15 03:40:57 PM,2.624,828.8,,,,,
1277,02/22/15 06:40:57 PM,1.003,0.0,,,,,
1278,02/22/15 09:40:57 PM,-0.549,0.0,,,,,
1279,02/23/15 12:40:57 AM,-0.213,0.0,,,,,
1280,02/23/15 03:40:57 AM,-0.662,0.0,,,,,
1281,02/23/15 06:40:57 AM,-1.341,0.0,,,,,
1282,02/23/15 09:40:57 AM,-1.228,53.8,,,,,
1283,02/23/15 12:40:57 PM,2.517,742.7,,,,,
1284,02/23/15 03:40:57 PM,4.934,796.5,,,,,
1285,02/23/15 06:40:57 PM,3.261,0.0,,,,,
1286,02/23/15 09:40:57 PM,1.764,0.0,,,,,
1287,02/24/15 12:40:57 AM,1.330,0.0,,,,,
1288,02/24/15 03:40:57 AM,0.893,0.0,,,,,
1289,02/24/15 06:40:57 AM,0.893,0.0,,,,,
1290,02/24/15 09:40:57 AM,0.674,64.6,,,,,
1291,02/24/15 12:40:57 PM,3.261,764.2,,,,,
1292,02/24/15 03:40:57 PM,5.757,699.7,,,,,
1293,02/24/15 06:40:57 PM,3.049,0.0,,,,,
1294,02/24/15 09:40:57 PM,1.003,0.0,,,,,
1295,02/25/15 12:40:57 AM,0.453,0.0,,,,,
1296,02/25/15 03:40:57 AM,-0.549,0.0,,,,,
1297,02/25/15 06:40:57 AM,0.893,0.0,,,,,
1298,02/25/15 09:40:57 AM,1.872,462.9,,,,,
1299,02/25/15 12:40:57 PM,4.727,1550.0,,,,,
1300,02/25/15 03:40:57 PM,4.207,409.0,,,,,
1301,02/25/15 06:40:57 PM,2.730,0.0,,,,,
1302,02/25/15 09:40:57 PM,2.088,0.0,,,,,
1303,02/26/15 12:40:57 AM,1.764,0.0,,,,,
1304,02/26/15 03:40:57 AM,1.980,0.0,,,,,
1305,02/26/15 06:40:57 AM,2.088,0.0,,,,,
1306,02/26/15 09:40:57 AM,2.624,441.3,,,,,
1307,02/26/15 12:40:57 PM,4.934,1808.3,,,,,
1308,02/26/15 03:40:57 PM,5.450,1011.8,,,,,
1309,02/26/15 06:40:57 PM,3.998,10.8,,,,,
1310,02/26/15 09:40:57 PM,3.049,0.0,,,,,
1311,02/27/15 12:40:57 AM,2.624,0.0,,,,,
1312,02/27/15 03:40:57 AM,2.517,0.0,,,,,
1313,02/27/15 06:40:57 AM,2.303,0.0,,,,,
1314,02/27/15 09:40:57 AM,0.784,430.6,,,,,
1315,02/27/15 12:40:57 PM,3.155,1377.8,,,,,
1316,02/27/15 03:40:57 PM,2.624,538.2,,,,,
1317,02/27/15 06:40:57 PM,1.439,0.0,,,,,
1318,02/27/15 09:40:57 PM,0.893,0.0,,,,,
1319,02/28/15 12:40:57 AM,0.784,0.0,,,,,
1320,02/28/15 03:40:57 AM,-0.325,0.0,,,,,
1321,02/28/15 06:40:57 AM,-0.662,0.0,,,,,
1322,02/28/15 09:40:57 AM,-1.114,64.6,,,,,
1323,02/28/15 12:40:57 PM,0.121,861.1,,,,,
1324,02/28/15 03:40:57 PM,0.893,914.9,,,,,
1325,02/28/15 06:40:57 PM,0.343,10.8,,,,,
1326,02/28/15 09:40:57 PM,-0.774,0.0,,,,,
1327,03/01/15 12:40:57 AM,-1.228,0.0,,,,,
1328,03/01/15 03:40:57 AM,-1.228,0.0,,,,,
1329,03/01/15 06:40:57 AM,-1.341,0.0,,,,,
1330,03/01/15 09:40:57 AM,-1.456,64.6,,,,,
1331,03/01/15 12:40:57 PM,0.784,979.5,,,,,
1332,03/01/15 03:40:57 PM,2.837,1550.0,,,,,
1333,03/01/15 06:40:57 PM,1.439,21.5,,,,,
1334,03/01/15 09:40:57 PM,0.674,0.0,,,,,
