"Plot Title: AR07-S5"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10574909, SEN S/N: 10574909)","Intensity, Lux (LGR S/N: 10574909, SEN S/N: 10574909)","Coupler Attached (LGR S/N: 10574909)","Host Connected (LGR S/N: 10574909)","Coupler Detached (LGR S/N: 10574909)","Stopped (LGR S/N: 10574909)","End Of File (LGR S/N: 10574909)"
278,10/15/14 04:00:00 AM,5.244,0.0,,,,,
279,10/15/14 07:00:00 AM,4.727,0.0,,,,,
280,10/15/14 10:00:00 AM,5.037,3272.2,,,,,
281,10/15/14 01:00:00 PM,3.472,1636.1,,,,,
282,10/15/14 04:00:00 PM,4.311,376.7,,,,,
283,10/15/14 07:00:00 PM,3.893,0.0,,,,,
284,10/15/14 10:00:00 PM,3.788,0.0,,,,,
285,10/16/14 01:00:00 AM,3.893,0.0,,,,,
286,10/16/14 04:00:00 AM,3.893,0.0,,,,,
287,10/16/14 07:00:00 AM,3.683,0.0,,,,,
288,10/16/14 10:00:00 AM,11.236,16533.4,,,,,
289,10/16/14 01:00:00 PM,7.280,3444.5,,,,,
290,10/16/14 04:00:00 PM,6.268,570.5,,,,,
291,10/16/14 07:00:00 PM,5.347,0.0,,,,,
292,10/16/14 10:00:00 PM,4.831,0.0,,,,,
293,10/17/14 01:00:00 AM,5.141,0.0,,,,,
294,10/17/14 04:00:00 AM,5.347,0.0,,,,,
295,10/17/14 07:00:00 AM,5.037,0.0,,,,,
296,10/17/14 10:00:00 AM,5.552,710.4,,,,,
297,10/17/14 01:00:00 PM,6.674,1463.9,,,,,
298,10/17/14 04:00:00 PM,6.674,462.9,,,,,
299,10/17/14 07:00:00 PM,6.674,0.0,,,,,
300,10/17/14 10:00:00 PM,6.877,0.0,,,,,
301,10/18/14 01:00:00 AM,7.179,0.0,,,,,
302,10/18/14 04:00:00 AM,7.481,0.0,,,,,
303,10/18/14 07:00:00 AM,7.481,0.0,,,,,
304,10/18/14 10:00:00 AM,8.680,3100.0,,,,,
305,10/18/14 01:00:00 PM,10.357,6544.5,,,,,
306,10/18/14 04:00:00 PM,9.768,1980.6,,,,,
307,10/18/14 07:00:00 PM,8.382,0.0,,,,,
308,10/18/14 10:00:00 PM,7.280,0.0,,,,,
309,10/19/14 01:00:00 AM,7.882,0.0,,,,,
310,10/19/14 04:00:00 AM,8.481,0.0,,,,,
311,10/19/14 07:00:00 AM,8.680,0.0,,,,,
312,10/19/14 10:00:00 AM,15.569,4650.0,,,,,
313,10/19/14 01:00:00 PM,13.654,7577.8,,,,,
314,10/19/14 04:00:00 PM,11.916,2238.9,,,,,
