"Plot Title: AE10-S6"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995206, SEN S/N: 9995206, LBL: TEMPERATURE)","Intensity, Lux (LGR S/N: 9995206, SEN S/N: 9995206, LBL: LIGHT INTENSITY)","Coupler Attached (LGR S/N: 9995206)","Host Connected (LGR S/N: 9995206)","Stopped (LGR S/N: 9995206)","End Of File (LGR S/N: 9995206)"
290,10/17/14 04:00:00 PM,6.166,0.0,,,,
291,10/17/14 07:00:00 PM,6.370,0.0,,,,
292,10/17/14 10:00:00 PM,6.573,0.0,,,,
293,10/18/14 01:00:00 AM,6.775,0.0,,,,
294,10/18/14 04:00:00 AM,7.179,0.0,,,,
295,10/18/14 07:00:00 AM,7.280,0.0,,,,
296,10/18/14 10:00:00 AM,7.983,107.6,,,,
297,10/18/14 01:00:00 PM,9.176,236.8,,,,
298,10/18/14 04:00:00 PM,9.176,150.7,,,,
299,10/18/14 07:00:00 PM,8.182,0.0,,,,
300,10/18/14 10:00:00 PM,7.481,0.0,,,,
301,10/19/14 01:00:00 AM,7.682,0.0,,,,
302,10/19/14 04:00:00 AM,8.082,0.0,,,,
303,10/19/14 07:00:00 AM,8.978,0.0,,,,
304,10/19/14 10:00:00 AM,9.669,118.4,,,,
305,10/19/14 01:00:00 PM,12.013,559.7,,,,
306,10/19/14 04:00:00 PM,10.944,129.2,,,,
307,10/19/14 07:00:00 PM,9.176,0.0,,,,
308,10/19/14 10:00:00 PM,8.581,0.0,,,,
309,10/20/14 01:00:00 AM,9.077,0.0,,,,
310,10/20/14 04:00:00 AM,8.382,0.0,,,,
311,10/20/14 07:00:00 AM,7.682,0.0,,,,
312,10/20/14 10:00:00 AM,6.674,64.6,,,,
313,10/20/14 01:00:00 PM,6.877,64.6,,,,
314,10/20/14 04:00:00 PM,6.166,290.6,,,,
315,10/20/14 07:00:00 PM,5.450,0.0,,,,
316,10/20/14 10:00:00 PM,4.831,0.0,,,,
317,10/21/14 01:00:00 AM,4.519,0.0,,,,
318,10/21/14 04:00:00 AM,4.102,0.0,,,,
319,10/21/14 07:00:00 AM,3.998,0.0,,,,
320,10/21/14 10:00:00 AM,3.998,150.7,,,,
321,10/21/14 01:00:00 PM,4.311,43.1,,,,
322,10/21/14 04:00:00 PM,4.207,10.8,,,,
323,10/21/14 07:00:00 PM,4.311,0.0,,,,
324,10/21/14 10:00:00 PM,4.415,0.0,,,,
325,10/22/14 01:00:00 AM,4.207,0.0,,,,
326,10/22/14 04:00:00 AM,4.623,0.0,,,,
327,10/22/14 07:00:00 AM,5.037,0.0,,,,
328,10/22/14 10:00:00 AM,5.655,0.0,,,,
329,10/22/14 01:00:00 PM,5.655,10.8,,,,
330,10/22/14 04:00:00 PM,5.347,0.0,,,,
331,10/22/14 07:00:00 PM,5.347,0.0,,,,
332,10/22/14 10:00:00 PM,4.831,0.0,,,,
333,10/23/14 01:00:00 AM,3.788,0.0,,,,
334,10/23/14 04:00:00 AM,3.261,0.0,,,,
335,10/23/14 07:00:00 AM,2.195,0.0,,,,
336,10/23/14 10:00:00 AM,2.624,0.0,,,,
337,10/23/14 01:00:00 PM,3.049,75.3,,,,
338,10/23/14 04:00:00 PM,2.517,53.8,,,,
339,10/23/14 07:00:00 PM,1.980,0.0,,,,
340,10/23/14 10:00:00 PM,1.872,0.0,,,,
341,10/24/14 01:00:00 AM,1.980,0.0,,,,
342,10/24/14 04:00:00 AM,1.872,0.0,,,,
343,10/24/14 07:00:00 AM,1.656,0.0,,,,
344,10/24/14 10:00:00 AM,2.517,161.5,,,,
345,10/24/14 01:00:00 PM,3.788,258.3,,,,
346,10/24/14 04:00:00 PM,3.683,43.1,,,,
347,10/24/14 07:00:00 PM,2.410,0.0,,,,
348,10/24/14 10:00:00 PM,1.656,0.0,,,,
349,10/25/14 01:00:00 AM,3.155,0.0,,,,
350,10/25/14 04:00:00 AM,3.893,0.0,,,,
351,10/25/14 07:00:00 AM,4.207,0.0,,,,
352,10/25/14 10:00:00 AM,4.727,139.9,,,,
353,10/25/14 01:00:00 PM,5.655,64.6,,,,
354,10/25/14 04:00:00 PM,5.244,0.0,,,,
355,10/25/14 07:00:00 PM,5.037,0.0,,,,
356,10/25/14 10:00:00 PM,2.195,0.0,,,,
357,10/26/14 01:00:00 AM,0.674,0.0,,,,
358,10/26/14 04:00:00 AM,0.121,0.0,,,,
359,10/26/14 07:00:00 AM,0.121,0.0,,,,
360,10/26/14 10:00:00 AM,0.121,0.0,,,,
361,10/26/14 01:00:00 PM,0.121,0.0,,,,
362,10/26/14 04:00:00 PM,0.232,0.0,,,,
363,10/26/14 07:00:00 PM,0.232,0.0,,,,
364,10/26/14 10:00:00 PM,0.232,0.0,,,,
365,10/27/14 01:00:00 AM,0.232,0.0,,,,
366,10/27/14 04:00:00 AM,0.232,0.0,,,,
367,10/27/14 07:00:00 AM,0.232,0.0,,,,
368,10/27/14 10:00:00 AM,0.343,0.0,,,,
369,10/27/14 01:00:00 PM,0.343,53.8,,,,
370,10/27/14 04:00:00 PM,0.121,21.5,,,,
371,10/27/14 07:00:00 PM,0.121,0.0,,,,
372,10/27/14 10:00:00 PM,0.121,0.0,,,,
373,10/28/14 01:00:00 AM,0.121,0.0,,,,
374,10/28/14 04:00:00 AM,0.010,0.0,,,,
375,10/28/14 07:00:00 AM,0.121,0.0,,,,
376,10/28/14 10:00:00 AM,0.232,64.6,,,,
377,10/28/14 01:00:00 PM,1.003,139.9,,,,
378,10/28/14 04:00:00 PM,1.656,21.5,,,,
379,10/28/14 07:00:00 PM,2.943,0.0,,,,
380,10/28/14 10:00:00 PM,3.578,0.0,,,,
381,10/29/14 01:00:00 AM,3.367,0.0,,,,
382,10/29/14 04:00:00 AM,3.683,0.0,,,,
383,10/29/14 07:00:00 AM,3.261,0.0,,,,
384,10/29/14 10:00:00 AM,3.472,75.3,,,,
385,10/29/14 01:00:00 PM,4.934,818.1,,,,
386,10/29/14 04:00:00 PM,4.934,118.4,,,,
387,10/29/14 07:00:00 PM,4.207,0.0,,,,
388,10/29/14 10:00:00 PM,4.311,0.0,,,,
389,10/30/14 01:00:00 AM,4.415,0.0,,,,
390,10/30/14 04:00:00 AM,4.519,0.0,,,,
391,10/30/14 07:00:00 AM,4.831,0.0,,,,
392,10/30/14 10:00:00 AM,5.552,10.8,,,,
393,10/30/14 01:00:00 PM,6.268,10.8,,,,
394,10/30/14 04:00:00 PM,6.674,0.0,,,,
395,10/30/14 07:00:00 PM,5.962,0.0,,,,
396,10/30/14 10:00:00 PM,5.552,0.0,,,,
397,10/31/14 01:00:00 AM,5.141,0.0,,,,
398,10/31/14 04:00:00 AM,4.727,0.0,,,,
399,10/31/14 07:00:00 AM,4.727,0.0,,,,
400,10/31/14 10:00:00 AM,3.472,21.5,,,,
401,10/31/14 01:00:00 PM,3.367,53.8,,,,
402,10/31/14 04:00:00 PM,3.367,183.0,,,,
403,10/31/14 07:00:00 PM,2.410,0.0,,,,
404,10/31/14 10:00:00 PM,1.980,0.0,,,,
405,11/01/14 01:00:00 AM,1.656,0.0,,,,
406,11/01/14 04:00:00 AM,1.221,0.0,,,,
407,11/01/14 07:00:00 AM,0.563,0.0,,,,
408,11/01/14 10:00:00 AM,0.674,96.9,,,,
409,11/01/14 01:00:00 PM,1.656,226.0,,,,
410,11/01/14 04:00:00 PM,1.980,96.9,,,,
411,11/01/14 07:00:00 PM,0.893,0.0,,,,
412,11/01/14 10:00:00 PM,0.674,0.0,,,,
413,11/02/14 01:00:00 AM,0.453,0.0,,,,
414,11/02/14 04:00:00 AM,0.010,0.0,,,,
415,11/02/14 07:00:00 AM,0.121,0.0,,,,
416,11/02/14 10:00:00 AM,0.674,118.4,,,,
417,11/02/14 01:00:00 PM,2.410,215.3,,,,
418,11/02/14 04:00:00 PM,2.837,43.1,,,,
419,11/02/14 07:00:00 PM,2.410,0.0,,,,
420,11/02/14 10:00:00 PM,1.003,0.0,,,,
421,11/03/14 01:00:00 AM,2.195,0.0,,,,
422,11/03/14 04:00:00 AM,2.517,0.0,,,,
423,11/03/14 07:00:00 AM,3.049,0.0,,,,
424,11/03/14 10:00:00 AM,3.578,21.5,,,,
425,11/03/14 01:00:00 PM,4.519,53.8,,,,
426,11/03/14 04:00:00 PM,4.727,21.5,,,,
427,11/03/14 07:00:00 PM,4.519,0.0,,,,
428,11/03/14 10:00:00 PM,4.311,0.0,,,,
429,11/04/14 01:00:00 AM,3.998,0.0,,,,
430,11/04/14 04:00:00 AM,4.102,0.0,,,,
431,11/04/14 07:00:00 AM,4.311,0.0,,,,
432,11/04/14 10:00:00 AM,4.831,21.5,,,,
433,11/04/14 01:00:00 PM,5.757,75.3,,,,
434,11/04/14 04:00:00 PM,5.347,64.6,,,,
435,11/04/14 07:00:00 PM,3.998,0.0,,,,
436,11/04/14 10:00:00 PM,2.943,0.0,,,,
437,11/05/14 01:00:00 AM,2.624,0.0,,,,
438,11/05/14 04:00:00 AM,2.624,0.0,,,,
439,11/05/14 07:00:00 AM,3.578,0.0,,,,
440,11/05/14 10:00:00 AM,4.934,139.9,,,,
441,11/05/14 01:00:00 PM,6.674,75.3,,,,
442,11/05/14 04:00:00 PM,7.179,10.8,,,,
443,11/05/14 07:00:00 PM,7.582,0.0,,,,
444,11/05/14 10:00:00 PM,7.582,0.0,,,,
445,11/06/14 01:00:00 AM,8.182,0.0,,,,
446,11/06/14 04:00:00 AM,8.382,0.0,,,,
447,11/06/14 07:00:00 AM,8.082,0.0,,,,
448,11/06/14 10:00:00 AM,6.573,0.0,,,,
449,11/06/14 01:00:00 PM,5.655,53.8,,,,
