"Plot Title: TO04-S1"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10574901, SEN S/N: 10574901, LBL: C)","Intensity, lum/ft² (LGR S/N: 10574901, SEN S/N: 10574901, LBL: Lux)","Coupler Attached (LGR S/N: 10574901)","Host Connected (LGR S/N: 10574901)","Coupler Detached (LGR S/N: 10574901)","Stopped (LGR S/N: 10574901)","End Of File (LGR S/N: 10574901)"
2199,06/11/15 07:36:38 AM,11.041,58.0,,,,,
2200,06/11/15 10:36:39 AM,14.613,304.0,,,,,
2201,06/11/15 01:36:40 PM,20.901,2560.0,,,,,
2202,06/11/15 04:36:41 PM,17.950,118.0,,,,,
2203,06/11/15 07:36:42 PM,16.427,17.0,,,,,
2204,06/11/15 10:36:43 PM,14.134,0.0,,,,,
2205,06/12/15 01:36:44 AM,12.207,0.0,,,,,
2206,06/12/15 04:36:45 AM,10.063,0.0,,,,,
2207,06/12/15 07:36:46 AM,10.063,84.0,,,,,
2208,06/12/15 10:36:47 AM,12.207,352.0,,,,,
2209,06/12/15 01:36:48 PM,17.284,4352.0,,,,,
2210,06/12/15 04:36:49 PM,14.613,124.0,,,,,
2211,06/12/15 07:36:50 PM,13.269,14.0,,,,,
2212,06/12/15 10:36:51 PM,11.236,0.0,,,,,
2213,06/13/15 01:36:52 AM,9.275,0.0,,,,,
2214,06/13/15 04:36:53 AM,7.782,0.0,,,,,
2215,06/13/15 07:36:54 AM,7.280,57.0,,,,,
2216,06/13/15 10:36:55 AM,11.722,320.0,,,,,
2217,06/13/15 01:36:56 PM,18.331,3200.0,,,,,
2218,06/13/15 04:36:57 PM,15.378,123.0,,,,,
2219,06/13/15 07:36:58 PM,14.038,15.0,,,,,
2220,06/13/15 10:36:59 PM,11.431,0.0,,,,,
2221,06/14/15 01:37:00 AM,9.472,0.0,,,,,
2222,06/14/15 04:37:01 AM,8.182,0.0,,,,,
2223,06/14/15 07:37:02 AM,7.983,58.0,,,,,
2224,06/14/15 10:37:03 AM,12.980,320.0,,,,,
2225,06/14/15 01:37:04 PM,20.805,4352.0,,,,,
2226,06/14/15 04:37:05 PM,18.045,121.0,,,,,
2227,06/14/15 07:37:06 PM,16.523,14.0,,,,,
2228,06/14/15 10:37:07 PM,14.230,0.0,,,,,
2229,06/15/15 01:37:08 AM,12.110,0.0,,,,,
2230,06/15/15 04:37:09 AM,10.553,0.0,,,,,
2231,06/15/15 07:37:10 AM,10.553,61.0,,,,,
2232,06/15/15 10:37:11 AM,16.141,352.0,,,,,
2233,06/15/15 01:37:12 PM,23.004,2176.0,,,,,
2234,06/15/15 04:37:13 PM,19.948,128.0,,,,,
2235,06/15/15 07:37:14 PM,18.045,15.0,,,,,
2236,06/15/15 10:37:15 PM,15.855,0.0,,,,,
2237,06/16/15 01:37:16 AM,13.654,0.0,,,,,
2238,06/16/15 04:37:17 AM,11.819,0.0,,,,,
2239,06/16/15 07:37:18 AM,11.139,56.0,,,,,
2240,06/16/15 10:37:19 AM,15.282,304.0,,,,,
2241,06/16/15 01:37:20 PM,21.378,5376.0,,,,,
2242,06/16/15 04:37:21 PM,17.950,176.0,,,,,
2243,06/16/15 07:37:22 PM,16.141,45.0,,,,,
2244,06/16/15 10:37:23 PM,13.942,0.0,,,,,
2245,06/17/15 01:37:24 AM,11.625,0.0,,,,,
2246,06/17/15 04:37:25 AM,10.063,0.0,,,,,
2247,06/17/15 07:37:26 AM,9.669,54.0,,,,,
2248,06/17/15 08:49:56 AM,,,Logged,,,,
2249,06/17/15 08:50:06 AM,,,,Logged,,,
2250,06/17/15 08:50:22 AM,,,,Logged,,,
2251,06/17/15 08:50:48 AM,,,,,Logged,,
2252,06/17/15 08:50:53 AM,,,Logged,Logged,,,
2253,06/17/15 08:51:19 AM,,,,,Logged,,
2254,06/17/15 08:51:40 AM,,,Logged,Logged,,,
2255,06/17/15 08:51:55 AM,,,,,,Logged,Logged
