"Plot Title: TO04-S2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 2401777, SEN S/N: 2401777)","Intensity, lum/ft² (LGR S/N: 2401777, SEN S/N: 2401777)","Coupler Attached (LGR S/N: 2401777)","Host Connected (LGR S/N: 2401777)","Coupler Detached (LGR S/N: 2401777)","Stopped (LGR S/N: 2401777)","End Of File (LGR S/N: 2401777)"
1516,03/17/15 10:00:00 PM,5.347,0.0,,,,,
1517,03/18/15 01:00:00 AM,4.623,0.0,,,,,
1518,03/18/15 04:00:00 AM,4.623,0.0,,,,,
1519,03/18/15 07:00:00 AM,4.831,0.0,,,,,
1520,03/18/15 10:00:00 AM,6.877,336.0,,,,,
1521,03/18/15 01:00:00 PM,9.176,512.0,,,,,
1522,03/18/15 04:00:00 PM,9.373,200.0,,,,,
1523,03/18/15 07:00:00 PM,7.280,3.0,,,,,
1524,03/18/15 10:00:00 PM,5.347,0.0,,,,,
1525,03/19/15 01:00:00 AM,4.415,0.0,,,,,
1526,03/19/15 04:00:00 AM,4.207,0.0,,,,,
1527,03/19/15 07:00:00 AM,3.788,4.0,,,,,
1528,03/19/15 10:00:00 AM,6.268,336.0,,,,,
1529,03/19/15 01:00:00 PM,9.176,448.0,,,,,
1530,03/19/15 04:00:00 PM,10.455,320.0,,,,,
1531,03/19/15 07:00:00 PM,8.680,6.0,,,,,
1532,03/19/15 10:00:00 PM,6.674,0.0,,,,,
1533,03/20/15 01:00:00 AM,6.471,0.0,,,,,
1534,03/20/15 04:00:00 AM,5.655,0.0,,,,,
1535,03/20/15 07:00:00 AM,5.347,1.0,,,,,
1536,03/20/15 10:00:00 AM,7.481,216.0,,,,,
1537,03/20/15 01:00:00 PM,9.472,320.0,,,,,
1538,03/20/15 04:00:00 PM,10.553,256.0,,,,,
1539,03/20/15 07:00:00 PM,7.983,1.0,,,,,
1540,03/20/15 10:00:00 PM,7.280,0.0,,,,,
1541,03/21/15 01:00:00 AM,7.280,0.0,,,,,
1542,03/21/15 04:00:00 AM,6.674,0.0,,,,,
1543,03/21/15 07:00:00 AM,5.962,0.0,,,,,
1544,03/21/15 10:00:00 AM,6.573,168.0,,,,,
1545,03/21/15 01:00:00 PM,8.182,208.0,,,,,
1546,03/21/15 04:00:00 PM,7.782,200.0,,,,,
1547,03/21/15 07:00:00 PM,7.079,11.0,,,,,
1548,03/21/15 10:00:00 PM,5.655,0.0,,,,,
1549,03/22/15 01:00:00 AM,4.102,0.0,,,,,
1550,03/22/15 04:00:00 AM,3.261,0.0,,,,,
1551,03/22/15 07:00:00 AM,3.893,0.0,,,,,
1552,03/22/15 10:00:00 AM,5.860,136.0,,,,,
1553,03/22/15 01:00:00 PM,9.077,512.0,,,,,
1554,03/22/15 04:00:00 PM,8.481,304.0,,,,,
1555,03/22/15 07:00:00 PM,6.775,0.0,,,,,
1556,03/22/15 10:00:00 PM,5.757,0.0,,,,,
1557,03/23/15 01:00:00 AM,4.831,0.0,,,,,
1558,03/23/15 04:00:00 AM,3.893,0.0,,,,,
1559,03/23/15 07:00:00 AM,3.261,0.0,,,,,
1560,03/23/15 10:00:00 AM,4.934,144.0,,,,,
1561,03/23/15 01:00:00 PM,6.674,368.0,,,,,
1562,03/23/15 04:00:00 PM,6.674,216.0,,,,,
1563,03/23/15 07:00:00 PM,4.727,9.0,,,,,
1564,03/23/15 10:00:00 PM,4.102,0.0,,,,,
1565,03/24/15 01:00:00 AM,2.943,0.0,,,,,
1566,03/24/15 04:00:00 AM,1.439,0.0,,,,,
1567,03/24/15 07:00:00 AM,0.893,0.0,,,,,
1568,03/24/15 10:00:00 AM,0.784,384.0,,,,,
1569,03/24/15 01:00:00 PM,4.519,800.0,,,,,
1570,03/24/15 04:00:00 PM,5.347,160.0,,,,,
1571,03/24/15 07:00:00 PM,4.311,17.0,,,,,
1572,03/24/15 10:00:00 PM,3.261,0.0,,,,,
1573,03/25/15 01:00:00 AM,3.367,0.0,,,,,
1574,03/25/15 04:00:00 AM,3.472,0.0,,,,,
1575,03/25/15 07:00:00 AM,3.367,0.0,,,,,
1576,03/25/15 10:00:00 AM,4.415,144.0,,,,,
1577,03/25/15 01:00:00 PM,5.552,88.0,,,,,
1578,03/25/15 04:00:00 PM,6.268,67.0,,,,,
1579,03/25/15 07:00:00 PM,6.268,9.0,,,,,
1580,03/25/15 10:00:00 PM,6.268,0.0,,,,,
1581,03/26/15 01:00:00 AM,5.757,0.0,,,,,
1582,03/26/15 04:00:00 AM,4.831,0.0,,,,,
1583,03/26/15 07:00:00 AM,4.207,2.0,,,,,
1584,03/26/15 10:00:00 AM,5.450,168.0,,,,,
1585,03/26/15 01:00:00 PM,8.879,288.0,,,,,
1586,03/26/15 04:00:00 PM,10.748,152.0,,,,,
1587,03/26/15 07:00:00 PM,9.373,10.0,,,,,
1588,03/26/15 10:00:00 PM,7.682,0.0,,,,,
1589,03/27/15 01:00:00 AM,6.471,0.0,,,,,
1590,03/27/15 04:00:00 AM,5.860,0.0,,,,,
1591,03/27/15 07:00:00 AM,5.757,7.0,,,,,
1592,03/27/15 10:00:00 AM,8.779,368.0,,,,,
1593,03/27/15 01:00:00 PM,12.787,480.0,,,,,
1594,03/27/15 04:00:00 PM,13.846,272.0,,,,,
1595,03/27/15 07:00:00 PM,11.528,15.0,,,,,
1596,03/27/15 10:00:00 PM,9.768,0.0,,,,,
1597,03/28/15 01:00:00 AM,7.381,0.0,,,,,
1598,03/28/15 04:00:00 AM,6.471,0.0,,,,,
1599,03/28/15 07:00:00 AM,5.962,1.0,,,,,
1600,03/28/15 10:00:00 AM,7.782,336.0,,,,,
1601,03/28/15 01:00:00 PM,9.571,576.0,,,,,
1602,03/28/15 04:00:00 PM,9.275,320.0,,,,,
1603,03/28/15 07:00:00 PM,7.582,10.0,,,,,
1604,03/28/15 10:00:00 PM,6.674,0.0,,,,,
1605,03/29/15 01:00:00 AM,5.962,0.0,,,,,
1606,03/29/15 04:00:00 AM,5.962,0.0,,,,,
1607,03/29/15 07:00:00 AM,5.655,22.0,,,,,
1608,03/29/15 10:00:00 AM,7.079,248.0,,,,,
1609,03/29/15 01:00:00 PM,10.455,464.0,,,,,
1610,03/29/15 04:00:00 PM,10.748,368.0,,,,,
1611,03/29/15 07:00:00 PM,9.373,23.0,,,,,
1612,03/29/15 10:00:00 PM,8.082,0.0,,,,,
1613,03/30/15 01:00:00 AM,6.268,0.0,,,,,
1614,03/30/15 04:00:00 AM,5.347,0.0,,,,,
1615,03/30/15 07:00:00 AM,4.623,6.0,,,,,
1616,03/30/15 10:00:00 AM,6.370,152.0,,,,,
1617,03/30/15 01:00:00 PM,10.748,480.0,,,,,
1618,03/30/15 04:00:00 PM,11.431,176.0,,,,,
1619,03/30/15 07:00:00 PM,10.357,37.0,,,,,
1620,03/30/15 10:00:00 PM,7.983,0.0,,,,,
1621,03/31/15 01:00:00 AM,7.983,0.0,,,,,
1622,03/31/15 04:00:00 AM,7.381,0.0,,,,,
1623,03/31/15 07:00:00 AM,5.655,8.0,,,,,
1624,03/31/15 10:00:00 AM,6.471,480.0,,,,,
1625,03/31/15 01:00:00 PM,6.166,54.0,,,,,
1626,03/31/15 04:00:00 PM,5.757,8.0,,,,,
1627,03/31/15 07:00:00 PM,1.764,3.0,,,,,
1628,03/31/15 10:00:00 PM,2.195,0.0,,,,,
1629,04/01/15 01:00:00 AM,1.980,0.0,,,,,
1630,04/01/15 04:00:00 AM,2.195,0.0,,,,,
1631,04/01/15 07:00:00 AM,2.195,3.0,,,,,
1632,04/01/15 10:00:00 AM,3.998,192.0,,,,,
1633,04/01/15 01:00:00 PM,7.179,896.0,,,,,
1634,04/01/15 04:00:00 PM,6.268,44.0,,,,,
1635,04/01/15 07:00:00 PM,3.578,9.0,,,,,
1636,04/01/15 10:00:00 PM,3.155,0.0,,,,,
1637,04/02/15 01:00:00 AM,3.261,0.0,,,,,
1638,04/02/15 04:00:00 AM,3.049,0.0,,,,,
1639,04/02/15 07:00:00 AM,2.837,13.0,,,,,
1640,04/02/15 10:00:00 AM,4.311,256.0,,,,,
1641,04/02/15 01:00:00 PM,7.179,480.0,,,,,
1642,04/02/15 04:00:00 PM,5.860,216.0,,,,,
1643,04/02/15 07:00:00 PM,5.141,26.0,,,,,
1644,04/02/15 10:00:00 PM,3.367,0.0,,,,,
1645,04/03/15 01:00:00 AM,2.195,0.0,,,,,
1646,04/03/15 04:00:00 AM,1.221,0.0,,,,,
1647,04/03/15 07:00:00 AM,1.221,30.0,,,,,
1648,04/03/15 10:00:00 AM,4.519,432.0,,,,,
1649,04/03/15 01:00:00 PM,5.962,152.0,,,,,
1650,04/03/15 04:00:00 PM,5.757,288.0,,,,,
1651,04/03/15 07:00:00 PM,4.727,33.0,,,,,
1652,04/03/15 10:00:00 PM,3.367,0.0,,,,,
1653,04/04/15 01:00:00 AM,2.730,0.0,,,,,
1654,04/04/15 04:00:00 AM,2.088,0.0,,,,,
1655,04/04/15 07:00:00 AM,1.330,18.0,,,,,
1656,04/04/15 10:00:00 AM,2.517,400.0,,,,,
1657,04/04/15 01:00:00 PM,5.141,400.0,,,,,
1658,04/04/15 04:00:00 PM,5.962,136.0,,,,,
1659,04/04/15 07:00:00 PM,4.207,11.0,,,,,
1660,04/04/15 10:00:00 PM,2.303,0.0,,,,,
1661,04/05/15 01:00:00 AM,0.893,0.0,,,,,
1662,04/05/15 04:00:00 AM,0.674,0.0,,,,,
1663,04/05/15 07:00:00 AM,0.563,22.0,,,,,
1664,04/05/15 10:00:00 AM,3.049,256.0,,,,,
1665,04/05/15 01:00:00 PM,6.877,512.0,,,,,
1666,04/05/15 04:00:00 PM,7.481,352.0,,,,,
1667,04/05/15 07:00:00 PM,5.757,22.0,,,,,
1668,04/05/15 10:00:00 PM,3.261,0.0,,,,,
1669,04/06/15 01:00:00 AM,1.872,0.0,,,,,
1670,04/06/15 04:00:00 AM,1.980,0.0,,,,,
1671,04/06/15 07:00:00 AM,2.195,17.0,,,,,
1672,04/06/15 10:00:00 AM,4.519,416.0,,,,,
1673,04/06/15 01:00:00 PM,6.674,352.0,,,,,
1674,04/06/15 04:00:00 PM,7.280,320.0,,,,,
1675,04/06/15 07:00:00 PM,5.347,36.0,,,,,
1676,04/06/15 10:00:00 PM,3.578,0.0,,,,,
1677,04/07/15 01:00:00 AM,2.730,0.0,,,,,
1678,04/07/15 04:00:00 AM,3.261,0.0,,,,,
1679,04/07/15 07:00:00 AM,3.788,17.0,,,,,
1680,04/07/15 10:00:00 AM,5.860,272.0,,,,,
1681,04/07/15 01:00:00 PM,8.978,384.0,,,,,
1682,04/07/15 04:00:00 PM,8.680,288.0,,,,,
1683,04/07/15 07:00:00 PM,6.978,22.0,,,,,
1684,04/07/15 10:00:00 PM,5.962,0.0,,,,,
1685,04/08/15 01:00:00 AM,5.347,0.0,,,,,
1686,04/08/15 04:00:00 AM,5.037,0.0,,,,,
1687,04/08/15 07:00:00 AM,5.141,128.0,,,,,
1688,04/08/15 10:00:00 AM,6.166,304.0,,,,,
1689,04/08/15 01:00:00 PM,7.983,61.0,,,,,
1690,04/08/15 04:00:00 PM,7.481,384.0,,,,,
1691,04/08/15 07:00:00 PM,6.370,25.0,,,,,
1692,04/08/15 10:00:00 PM,5.244,0.0,,,,,
1693,04/09/15 01:00:00 AM,4.727,0.0,,,,,
1694,04/09/15 04:00:00 AM,4.623,0.0,,,,,
1695,04/09/15 07:00:00 AM,3.367,18.0,,,,,
1696,04/09/15 10:00:00 AM,4.519,184.0,,,,,
1697,04/09/15 01:00:00 PM,9.373,576.0,,,,,
1698,04/09/15 04:00:00 PM,8.581,320.0,,,,,
1699,04/09/15 07:00:00 PM,6.674,19.0,,,,,
1700,04/09/15 10:00:00 PM,4.934,0.0,,,,,
1701,04/10/15 01:00:00 AM,4.102,0.0,,,,,
1702,04/10/15 04:00:00 AM,3.893,0.0,,,,,
1703,04/10/15 07:00:00 AM,3.367,20.0,,,,,
1704,04/10/15 10:00:00 AM,7.179,352.0,,,,,
1705,04/10/15 01:00:00 PM,9.965,480.0,,,,,
1706,04/10/15 04:00:00 PM,10.161,384.0,,,,,
1707,04/10/15 07:00:00 PM,7.179,33.0,,,,,
1708,04/10/15 10:00:00 PM,5.450,0.0,,,,,
1709,04/11/15 01:00:00 AM,4.934,0.0,,,,,
1710,04/11/15 04:00:00 AM,3.367,0.0,,,,,
1711,04/11/15 07:00:00 AM,3.049,22.0,,,,,
1712,04/11/15 10:00:00 AM,4.311,448.0,,,,,
1713,04/11/15 01:00:00 PM,6.471,400.0,,,,,
1714,04/11/15 04:00:00 PM,5.962,110.0,,,,,
1715,04/11/15 07:00:00 PM,2.730,11.0,,,,,
1716,04/11/15 10:00:00 PM,2.517,0.0,,,,,
1717,04/12/15 01:00:00 AM,2.303,0.0,,,,,
1718,04/12/15 04:00:00 AM,1.872,0.0,,,,,
1719,04/12/15 07:00:00 AM,1.980,67.0,,,,,
1720,04/12/15 10:00:00 AM,3.893,256.0,,,,,
1721,04/12/15 01:00:00 PM,6.166,248.0,,,,,
1722,04/12/15 04:00:00 PM,6.573,184.0,,,,,
1723,04/12/15 07:00:00 PM,5.655,42.0,,,,,
1724,04/12/15 10:00:00 PM,3.998,0.0,,,,,
1725,04/13/15 01:00:00 AM,2.943,0.0,,,,,
1726,04/13/15 04:00:00 AM,2.624,0.0,,,,,
1727,04/13/15 07:00:00 AM,3.155,24.0,,,,,
1728,04/13/15 10:00:00 AM,5.860,384.0,,,,,
1729,04/13/15 01:00:00 PM,8.680,400.0,,,,,
1730,04/13/15 04:00:00 PM,7.381,168.0,,,,,
1731,04/13/15 07:00:00 PM,3.261,11.0,,,,,
1732,04/13/15 10:00:00 PM,2.088,0.0,,,,,
1733,04/14/15 01:00:00 AM,0.784,0.0,,,,,
1734,04/14/15 04:00:00 AM,0.563,0.0,,,,,
1735,04/14/15 07:00:00 AM,1.003,6.0,,,,,
1736,04/14/15 10:00:00 AM,3.155,272.0,,,,,
1737,04/14/15 01:00:00 PM,3.683,512.0,,,,,
1738,04/14/15 04:00:00 PM,1.656,128.0,,,,,
1739,04/14/15 07:00:00 PM,2.517,108.0,,,,,
1740,04/14/15 10:00:00 PM,2.303,0.0,,,,,
1741,04/15/15 01:00:00 AM,2.088,0.0,,,,,
1742,04/15/15 04:00:00 AM,2.088,0.0,,,,,
1743,04/15/15 07:00:00 AM,1.872,15.0,,,,,
1744,04/15/15 10:00:00 AM,2.730,136.0,,,,,
1745,04/15/15 01:00:00 PM,6.775,704.0,,,,,
1746,04/15/15 04:00:00 PM,6.877,240.0,,,,,
1747,04/15/15 07:00:00 PM,4.727,16.0,,,,,
1748,04/15/15 10:00:00 PM,2.730,0.0,,,,,
1749,04/16/15 01:00:00 AM,1.439,0.0,,,,,
1750,04/16/15 04:00:00 AM,0.784,0.0,,,,,
1751,04/16/15 07:00:00 AM,0.784,12.0,,,,,
1752,04/16/15 10:00:00 AM,2.088,184.0,,,,,
1753,04/16/15 01:00:00 PM,7.882,384.0,,,,,
1754,04/16/15 04:00:00 PM,9.571,168.0,,,,,
1755,04/16/15 07:00:00 PM,7.983,18.0,,,,,
1756,04/16/15 10:00:00 PM,5.860,0.0,,,,,
1757,04/17/15 01:00:00 AM,4.623,0.0,,,,,
1758,04/17/15 04:00:00 AM,3.998,0.0,,,,,
1759,04/17/15 07:00:00 AM,3.683,10.0,,,,,
1760,04/17/15 10:00:00 AM,6.166,192.0,,,,,
1761,04/17/15 01:00:00 PM,11.236,384.0,,,,,
1762,04/17/15 04:00:00 PM,11.528,192.0,,,,,
1763,04/17/15 07:00:00 PM,9.768,34.0,,,,,
1764,04/17/15 10:00:00 PM,6.877,0.0,,,,,
1765,04/18/15 01:00:00 AM,4.934,0.0,,,,,
1766,04/18/15 04:00:00 AM,3.683,0.0,,,,,
1767,04/18/15 07:00:00 AM,2.837,17.0,,,,,
1768,04/18/15 10:00:00 AM,5.552,216.0,,,,,
1769,04/18/15 01:00:00 PM,11.139,400.0,,,,,
1770,04/18/15 04:00:00 PM,11.528,176.0,,,,,
1771,04/18/15 07:00:00 PM,10.063,27.0,,,,,
1772,04/18/15 10:00:00 PM,7.582,0.0,,,,,
1773,04/19/15 01:00:00 AM,5.860,0.0,,,,,
1774,04/19/15 04:00:00 AM,4.727,0.0,,,,,
1775,04/19/15 07:00:00 AM,4.102,44.0,,,,,
1776,04/19/15 10:00:00 AM,7.179,248.0,,,,,
1777,04/19/15 01:00:00 PM,12.304,416.0,,,,,
1778,04/19/15 04:00:00 PM,12.497,168.0,,,,,
1779,04/19/15 07:00:00 PM,11.139,21.0,,,,,
1780,04/19/15 10:00:00 PM,8.779,0.0,,,,,
1781,04/20/15 01:00:00 AM,7.179,0.0,,,,,
1782,04/20/15 04:00:00 AM,6.268,0.0,,,,,
1783,04/20/15 07:00:00 AM,5.450,25.0,,,,,
1784,04/20/15 10:00:00 AM,8.481,224.0,,,,,
1785,04/20/15 01:00:00 PM,14.134,400.0,,,,,
1786,04/20/15 04:00:00 PM,14.134,192.0,,,,,
1787,04/20/15 07:00:00 PM,12.497,26.0,,,,,
1788,04/20/15 10:00:00 PM,9.669,0.0,,,,,
1789,04/21/15 01:00:00 AM,7.682,0.0,,,,,
1790,04/21/15 04:00:00 AM,6.370,0.0,,,,,
1791,04/21/15 07:00:00 AM,5.757,49.0,,,,,
1792,04/21/15 10:00:00 AM,8.978,336.0,,,,,
1793,04/21/15 01:00:00 PM,13.365,480.0,,,,,
1794,04/21/15 04:00:00 PM,12.110,384.0,,,,,
1795,04/21/15 07:00:00 PM,8.879,12.0,,,,,
1796,04/21/15 10:00:00 PM,6.064,0.0,,,,,
1797,04/22/15 01:00:00 AM,4.934,0.0,,,,,
1798,04/22/15 04:00:00 AM,3.893,0.0,,,,,
1799,04/22/15 07:00:00 AM,3.683,50.0,,,,,
1800,04/22/15 10:00:00 AM,5.860,232.0,,,,,
1801,04/22/15 01:00:00 PM,8.282,448.0,,,,,
1802,04/22/15 04:00:00 PM,8.879,272.0,,,,,
1803,04/22/15 07:00:00 PM,6.978,31.0,,,,,
1804,04/22/15 10:00:00 PM,4.934,0.0,,,,,
1805,04/23/15 01:00:00 AM,4.207,0.0,,,,,
1806,04/23/15 04:00:00 AM,3.998,0.0,,,,,
1807,04/23/15 07:00:00 AM,3.788,22.0,,,,,
1808,04/23/15 10:00:00 AM,7.079,416.0,,,,,
1809,04/23/15 01:00:00 PM,10.063,480.0,,,,,
1810,04/23/15 04:00:00 PM,7.582,160.0,,,,,
1811,04/23/15 07:00:00 PM,6.978,50.0,,,,,
1812,04/23/15 10:00:00 PM,4.831,0.0,,,,,
1813,04/24/15 01:00:00 AM,4.102,0.0,,,,,
1814,04/24/15 04:00:00 AM,3.683,0.0,,,,,
1815,04/24/15 07:00:00 AM,3.472,16.0,,,,,
1816,04/24/15 10:00:00 AM,6.166,512.0,,,,,
1817,04/24/15 01:00:00 PM,8.182,608.0,,,,,
1818,04/24/15 04:00:00 PM,7.381,576.0,,,,,
1819,04/24/15 07:00:00 PM,4.623,34.0,,,,,
1820,04/24/15 10:00:00 PM,3.788,0.0,,,,,
1821,04/25/15 01:00:00 AM,3.578,0.0,,,,,
1822,04/25/15 04:00:00 AM,3.049,0.0,,,,,
1823,04/25/15 07:00:00 AM,2.837,29.0,,,,,
1824,04/25/15 10:00:00 AM,5.757,432.0,,,,,
1825,04/25/15 01:00:00 PM,8.082,384.0,,,,,
1826,04/25/15 04:00:00 PM,6.877,240.0,,,,,
1827,04/25/15 07:00:00 PM,4.102,72.0,,,,,
1828,04/25/15 10:00:00 PM,2.837,0.0,,,,,
1829,04/26/15 01:00:00 AM,1.548,0.0,,,,,
1830,04/26/15 04:00:00 AM,1.221,0.0,,,,,
1831,04/26/15 07:00:00 AM,1.548,102.0,,,,,
1832,04/26/15 10:00:00 AM,5.450,448.0,,,,,
1833,04/26/15 01:00:00 PM,9.571,512.0,,,,,
1834,04/26/15 04:00:00 PM,9.768,304.0,,,,,
1835,04/26/15 07:00:00 PM,8.779,68.0,,,,,
1836,04/26/15 10:00:00 PM,7.381,0.0,,,,,
1837,04/27/15 01:00:00 AM,6.877,0.0,,,,,
1838,04/27/15 04:00:00 AM,6.877,0.0,,,,,
1839,04/27/15 07:00:00 AM,6.775,18.0,,,,,
1840,04/27/15 10:00:00 AM,8.481,200.0,,,,,
1841,04/27/15 01:00:00 PM,14.421,432.0,,,,,
1842,04/27/15 04:00:00 PM,14.900,176.0,,,,,
1843,04/27/15 07:00:00 PM,13.269,40.0,,,,,
1844,04/27/15 10:00:00 PM,11.431,0.0,,,,,
1845,04/28/15 01:00:00 AM,10.259,0.0,,,,,
1846,04/28/15 04:00:00 AM,9.571,0.0,,,,,
1847,04/28/15 07:00:00 AM,8.879,58.0,,,,,
1848,04/28/15 10:00:00 AM,10.651,144.0,,,,,
1849,04/28/15 01:00:00 PM,12.401,416.0,,,,,
1850,04/28/15 04:00:00 PM,10.651,208.0,,,,,
1851,04/28/15 07:00:00 PM,8.879,63.0,,,,,
1852,04/28/15 10:00:00 PM,7.179,0.0,,,,,
1853,04/29/15 01:00:00 AM,5.962,0.0,,,,,
1854,04/29/15 04:00:00 AM,5.037,0.0,,,,,
1855,04/29/15 07:00:00 AM,5.347,48.0,,,,,
1856,04/29/15 10:00:00 AM,7.782,480.0,,,,,
1857,04/29/15 01:00:00 PM,10.161,336.0,,,,,
1858,04/29/15 04:00:00 PM,10.259,304.0,,,,,
1859,04/29/15 07:00:00 PM,8.082,40.0,,,,,
1860,04/29/15 10:00:00 PM,7.179,0.0,,,,,
1861,04/30/15 01:00:00 AM,6.370,0.0,,,,,
1862,04/30/15 04:00:00 AM,5.450,0.0,,,,,
1863,04/30/15 07:00:00 AM,5.347,52.0,,,,,
1864,04/30/15 10:00:00 AM,7.079,256.0,,,,,
1865,04/30/15 01:00:00 PM,11.236,432.0,,,,,
1866,04/30/15 04:00:00 PM,12.110,200.0,,,,,
1867,04/30/15 07:00:00 PM,10.259,36.0,,,,,
1868,04/30/15 10:00:00 PM,8.382,0.0,,,,,
1869,05/01/15 01:00:00 AM,7.381,0.0,,,,,
1870,05/01/15 04:00:00 AM,6.877,0.0,,,,,
1871,05/01/15 07:00:00 AM,6.775,47.0,,,,,
1872,05/01/15 10:00:00 AM,8.779,256.0,,,,,
1873,05/01/15 01:00:00 PM,13.269,448.0,,,,,
1874,05/01/15 04:00:00 PM,13.461,240.0,,,,,
1875,05/01/15 07:00:00 PM,11.528,77.0,,,,,
1876,05/01/15 10:00:00 PM,8.779,0.0,,,,,
1877,05/02/15 01:00:00 AM,8.581,0.0,,,,,
1878,05/02/15 04:00:00 AM,7.381,0.0,,,,,
1879,05/02/15 07:00:00 AM,6.674,32.0,,,,,
1880,05/02/15 10:00:00 AM,7.983,256.0,,,,,
1881,05/02/15 01:00:00 PM,12.304,480.0,,,,,
1882,05/02/15 04:00:00 PM,12.883,208.0,,,,,
1883,05/02/15 07:00:00 PM,10.651,32.0,,,,,
1884,05/02/15 10:00:00 PM,8.082,0.0,,,,,
1885,05/03/15 01:00:00 AM,5.962,0.0,,,,,
1886,05/03/15 04:00:00 AM,4.727,0.0,,,,,
1887,05/03/15 07:00:00 AM,4.207,39.0,,,,,
1888,05/03/15 10:00:00 AM,8.182,256.0,,,,,
1889,05/03/15 01:00:00 PM,13.846,496.0,,,,,
1890,05/03/15 04:00:00 PM,13.942,216.0,,,,,
1891,05/03/15 07:00:00 PM,11.916,42.0,,,,,
1892,05/03/15 10:00:00 PM,9.176,0.0,,,,,
1893,05/04/15 01:00:00 AM,7.179,0.0,,,,,
1894,05/04/15 04:00:00 AM,6.370,0.0,,,,,
1895,05/04/15 07:00:00 AM,6.064,34.0,,,,,
1896,05/04/15 10:00:00 AM,9.669,256.0,,,,,
1897,05/04/15 01:00:00 PM,13.461,480.0,,,,,
1898,05/04/15 04:00:00 PM,13.365,288.0,,,,,
1899,05/04/15 07:00:00 PM,10.063,98.0,,,,,
1900,05/04/15 10:00:00 PM,8.182,0.0,,,,,
1901,05/05/15 01:00:00 AM,6.674,0.0,,,,,
1902,05/05/15 04:00:00 AM,5.757,0.0,,,,,
1903,05/05/15 07:00:00 AM,5.962,58.0,,,,,
1904,05/05/15 10:00:00 AM,7.481,352.0,,,,,
1905,05/05/15 01:00:00 PM,9.077,400.0,,,,,
1906,05/05/15 04:00:00 PM,6.674,113.0,,,,,
1907,05/05/15 07:00:00 PM,6.370,93.0,,,,,
1908,05/05/15 10:00:00 PM,5.141,0.0,,,,,
1909,05/06/15 01:00:00 AM,4.519,0.0,,,,,
1910,05/06/15 04:00:00 AM,4.519,0.0,,,,,
1911,05/06/15 07:00:00 AM,4.831,93.0,,,,,
1912,05/06/15 10:00:00 AM,8.680,864.0,,,,,
1913,05/06/15 01:00:00 PM,8.481,608.0,,,,,
1914,05/06/15 04:00:00 PM,9.866,512.0,,,,,
1915,05/06/15 07:00:00 PM,7.280,33.0,,,,,
1916,05/06/15 10:00:00 PM,5.244,0.0,,,,,
1917,05/07/15 01:00:00 AM,3.578,0.0,,,,,
1918,05/07/15 04:00:00 AM,2.517,0.0,,,,,
1919,05/07/15 07:00:00 AM,1.980,21.0,,,,,
1920,05/07/15 10:00:00 AM,5.655,248.0,,,,,
1921,05/07/15 01:00:00 PM,11.139,448.0,,,,,
1922,05/07/15 04:00:00 PM,12.013,224.0,,,,,
1923,05/07/15 07:00:00 PM,9.768,30.0,,,,,
1924,05/07/15 10:00:00 PM,7.179,0.0,,,,,
1925,05/08/15 01:00:00 AM,5.347,0.0,,,,,
1926,05/08/15 04:00:00 AM,4.207,0.0,,,,,
1927,05/08/15 07:00:00 AM,3.683,29.0,,,,,
1928,05/08/15 10:00:00 AM,7.582,256.0,,,,,
1929,05/08/15 01:00:00 PM,14.230,464.0,,,,,
1930,05/08/15 04:00:00 PM,13.942,200.0,,,,,
1931,05/08/15 07:00:00 PM,11.916,32.0,,,,,
1932,05/08/15 10:00:00 PM,9.472,0.0,,,,,
1933,05/09/15 01:00:00 AM,7.582,0.0,,,,,
1934,05/09/15 04:00:00 AM,6.471,0.0,,,,,
1935,05/09/15 07:00:00 AM,6.268,21.0,,,,,
1936,05/09/15 10:00:00 AM,10.259,256.0,,,,,
1937,05/09/15 01:00:00 PM,16.808,480.0,,,,,
1938,05/09/15 04:00:00 PM,16.427,224.0,,,,,
1939,05/09/15 07:00:00 PM,14.517,62.0,,,,,
1940,05/09/15 10:00:00 PM,11.625,0.0,,,,,
1941,05/10/15 01:00:00 AM,9.669,0.0,,,,,
1942,05/10/15 04:00:00 AM,8.779,0.0,,,,,
1943,05/10/15 07:00:00 AM,9.077,119.0,,,,,
1944,05/10/15 10:00:00 AM,13.076,464.0,,,,,
1945,05/10/15 01:00:00 PM,17.570,512.0,,,,,
1946,05/10/15 04:00:00 PM,16.427,480.0,,,,,
1947,05/10/15 07:00:00 PM,13.558,127.0,,,,,
1948,05/10/15 10:00:00 PM,10.748,0.0,,,,,
1949,05/11/15 01:00:00 AM,9.965,0.0,,,,,
1950,05/11/15 04:00:00 AM,9.176,0.0,,,,,
1951,05/11/15 07:00:00 AM,8.182,86.0,,,,,
1952,05/11/15 10:00:00 AM,8.879,192.0,,,,,
1953,05/11/15 01:00:00 PM,9.571,216.0,,,,,
1954,05/11/15 04:00:00 PM,9.275,88.0,,,,,
1955,05/11/15 07:00:00 PM,8.481,7.0,,,,,
1956,05/11/15 10:00:00 PM,7.983,0.0,,,,,
1957,05/12/15 01:00:00 AM,7.882,0.0,,,,,
1958,05/12/15 04:00:00 AM,7.782,0.0,,,,,
1959,05/12/15 07:00:00 AM,7.682,69.0,,,,,
1960,05/12/15 10:00:00 AM,9.373,168.0,,,,,
