"Plot Title: AM16-S1"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10578643, SEN S/N: 10578643)","Intensity, Lux (LGR S/N: 10578643, SEN S/N: 10578643)"
1073,01/23/15 01:00:00 PM,0.232,0.0
1074,01/23/15 04:00:00 PM,0.232,0.0
1075,01/23/15 07:00:00 PM,0.232,0.0
1076,01/23/15 10:00:00 PM,0.232,0.0
1077,01/24/15 01:00:00 AM,0.232,0.0
1078,01/24/15 04:00:00 AM,0.232,0.0
1079,01/24/15 07:00:00 AM,0.232,0.0
1080,01/24/15 10:00:00 AM,0.232,0.0
1081,01/24/15 01:00:00 PM,0.232,0.0
1082,01/24/15 04:00:00 PM,0.232,0.0
1083,01/24/15 07:00:00 PM,0.232,0.0
1084,01/24/15 10:00:00 PM,0.232,0.0
1085,01/25/15 01:00:00 AM,0.232,0.0
1086,01/25/15 04:00:00 AM,0.232,0.0
1087,01/25/15 07:00:00 AM,0.232,0.0
1088,01/25/15 10:00:00 AM,0.232,0.0
1089,01/25/15 01:00:00 PM,0.232,0.0
1090,01/25/15 04:00:00 PM,0.232,0.0
1091,01/25/15 07:00:00 PM,0.232,0.0
1092,01/25/15 10:00:00 PM,0.232,0.0
1093,01/26/15 01:00:00 AM,0.232,0.0
1094,01/26/15 04:00:00 AM,0.232,0.0
1095,01/26/15 07:00:00 AM,0.232,0.0
1096,01/26/15 10:00:00 AM,0.232,0.0
1097,01/26/15 01:00:00 PM,0.232,0.0
1098,01/26/15 04:00:00 PM,0.232,0.0
1099,01/26/15 07:00:00 PM,0.232,0.0
1100,01/26/15 10:00:00 PM,0.232,0.0
1101,01/27/15 01:00:00 AM,0.232,0.0
1102,01/27/15 04:00:00 AM,0.232,0.0
1103,01/27/15 07:00:00 AM,0.232,0.0
1104,01/27/15 10:00:00 AM,0.232,0.0
1105,01/27/15 01:00:00 PM,0.232,0.0
1106,01/27/15 04:00:00 PM,0.232,0.0
1107,01/27/15 07:00:00 PM,0.232,0.0
1108,01/27/15 10:00:00 PM,0.232,0.0
1109,01/28/15 01:00:00 AM,0.232,0.0
1110,01/28/15 04:00:00 AM,0.232,0.0
1111,01/28/15 07:00:00 AM,0.232,0.0
1112,01/28/15 10:00:00 AM,0.232,0.0
1113,01/28/15 01:00:00 PM,0.232,0.0
1114,01/28/15 04:00:00 PM,0.232,0.0
1115,01/28/15 07:00:00 PM,0.232,0.0
1116,01/28/15 10:00:00 PM,0.232,0.0
1117,01/29/15 01:00:00 AM,0.232,0.0
1118,01/29/15 04:00:00 AM,0.232,0.0
1119,01/29/15 07:00:00 AM,0.232,0.0
1120,01/29/15 10:00:00 AM,0.232,0.0
1121,01/29/15 01:00:00 PM,0.232,0.0
1122,01/29/15 04:00:00 PM,0.232,0.0
1123,01/29/15 07:00:00 PM,0.232,0.0
1124,01/29/15 10:00:00 PM,0.232,0.0
1125,01/30/15 01:00:00 AM,0.232,0.0
1126,01/30/15 04:00:00 AM,0.232,0.0
1127,01/30/15 07:00:00 AM,0.232,0.0
1128,01/30/15 10:00:00 AM,0.232,0.0
1129,01/30/15 01:00:00 PM,0.232,0.0
1130,01/30/15 04:00:00 PM,0.232,0.0
1131,01/30/15 07:00:00 PM,0.232,0.0
1132,01/30/15 10:00:00 PM,0.232,0.0
1133,01/31/15 01:00:00 AM,0.232,0.0
1134,01/31/15 04:00:00 AM,0.232,0.0
1135,01/31/15 07:00:00 AM,0.232,0.0
1136,01/31/15 10:00:00 AM,0.343,0.0
1137,01/31/15 01:00:00 PM,0.232,0.0
1138,01/31/15 04:00:00 PM,0.232,0.0
1139,01/31/15 07:00:00 PM,0.232,0.0
1140,01/31/15 10:00:00 PM,0.232,0.0
1141,02/01/15 01:00:00 AM,0.343,0.0
1142,02/01/15 04:00:00 AM,0.232,0.0
1143,02/01/15 07:00:00 AM,0.343,0.0
1144,02/01/15 10:00:00 AM,0.343,0.0
1145,02/01/15 01:00:00 PM,0.232,0.0
1146,02/01/15 04:00:00 PM,0.232,0.0
1147,02/01/15 07:00:00 PM,0.232,0.0
1148,02/01/15 10:00:00 PM,0.232,0.0
1149,02/02/15 01:00:00 AM,0.232,0.0
1150,02/02/15 04:00:00 AM,0.232,0.0
1151,02/02/15 07:00:00 AM,0.232,0.0
1152,02/02/15 10:00:00 AM,0.232,0.0
1153,02/02/15 01:00:00 PM,0.232,21.5
1154,02/02/15 04:00:00 PM,0.232,0.0
1155,02/02/15 07:00:00 PM,0.232,0.0
1156,02/02/15 10:00:00 PM,0.232,0.0
1157,02/03/15 01:00:00 AM,0.232,0.0
1158,02/03/15 04:00:00 AM,0.232,0.0
1159,02/03/15 07:00:00 AM,0.232,0.0
1160,02/03/15 10:00:00 AM,0.232,0.0
1161,02/03/15 01:00:00 PM,0.232,10.8
1162,02/03/15 04:00:00 PM,0.232,10.8
1163,02/03/15 07:00:00 PM,0.232,0.0
1164,02/03/15 10:00:00 PM,0.232,0.0
1165,02/04/15 01:00:00 AM,0.232,0.0
1166,02/04/15 04:00:00 AM,0.232,0.0
1167,02/04/15 07:00:00 AM,0.232,0.0
1168,02/04/15 10:00:00 AM,0.232,0.0
1169,02/04/15 01:00:00 PM,0.232,10.8
1170,02/04/15 04:00:00 PM,0.232,0.0
1171,02/04/15 07:00:00 PM,0.232,0.0
1172,02/04/15 10:00:00 PM,0.232,0.0
1173,02/05/15 01:00:00 AM,0.232,0.0
1174,02/05/15 04:00:00 AM,0.232,0.0
1175,02/05/15 07:00:00 AM,0.232,0.0
1176,02/05/15 10:00:00 AM,0.232,0.0
1177,02/05/15 01:00:00 PM,0.232,0.0
1178,02/05/15 04:00:00 PM,0.232,0.0
1179,02/05/15 07:00:00 PM,0.232,0.0
1180,02/05/15 10:00:00 PM,0.232,0.0
1181,02/06/15 01:00:00 AM,0.232,0.0
1182,02/06/15 04:00:00 AM,0.232,0.0
1183,02/06/15 07:00:00 AM,0.232,0.0
1184,02/06/15 10:00:00 AM,0.232,0.0
1185,02/06/15 01:00:00 PM,0.232,10.8
1186,02/06/15 04:00:00 PM,0.232,10.8
1187,02/06/15 07:00:00 PM,0.232,0.0
1188,02/06/15 10:00:00 PM,0.232,0.0
1189,02/07/15 01:00:00 AM,0.232,0.0
1190,02/07/15 04:00:00 AM,0.232,0.0
1191,02/07/15 07:00:00 AM,0.232,0.0
1192,02/07/15 10:00:00 AM,0.232,10.8
1193,02/07/15 01:00:00 PM,0.232,21.5
1194,02/07/15 04:00:00 PM,0.232,10.8
1195,02/07/15 07:00:00 PM,0.232,0.0
1196,02/07/15 10:00:00 PM,0.232,0.0
1197,02/08/15 01:00:00 AM,0.232,0.0
1198,02/08/15 04:00:00 AM,0.232,0.0
1199,02/08/15 07:00:00 AM,0.232,0.0
1200,02/08/15 10:00:00 AM,0.232,32.3
1201,02/08/15 01:00:00 PM,0.343,161.5
1202,02/08/15 04:00:00 PM,0.343,86.1
1203,02/08/15 07:00:00 PM,0.232,0.0
1204,02/08/15 10:00:00 PM,0.232,0.0
1205,02/09/15 01:00:00 AM,0.232,0.0
1206,02/09/15 04:00:00 AM,0.232,0.0
1207,02/09/15 07:00:00 AM,0.232,0.0
1208,02/09/15 10:00:00 AM,0.232,21.5
1209,02/09/15 01:00:00 PM,0.343,161.5
1210,02/09/15 04:00:00 PM,0.343,64.6
1211,02/09/15 07:00:00 PM,0.232,0.0
1212,02/09/15 10:00:00 PM,0.232,0.0
1213,02/10/15 01:00:00 AM,0.232,0.0
1214,02/10/15 04:00:00 AM,0.343,0.0
1215,02/10/15 07:00:00 AM,0.343,0.0
1216,02/10/15 10:00:00 AM,0.453,258.3
1217,02/10/15 01:00:00 PM,0.563,387.5
1218,02/10/15 04:00:00 PM,0.674,592.0
1219,02/10/15 07:00:00 PM,0.453,0.0
1220,02/10/15 10:00:00 PM,0.453,0.0
1221,02/11/15 01:00:00 AM,0.453,0.0
1222,02/11/15 04:00:00 AM,0.453,0.0
1223,02/11/15 07:00:00 AM,0.343,0.0
1224,02/11/15 10:00:00 AM,0.453,441.3
1225,02/11/15 01:00:00 PM,0.893,1377.8
1226,02/11/15 04:00:00 PM,1.221,656.6
1227,02/11/15 07:00:00 PM,1.003,0.0
1228,02/11/15 10:00:00 PM,1.003,0.0
1229,02/12/15 01:00:00 AM,1.221,0.0
1230,02/12/15 04:00:00 AM,1.548,0.0
1231,02/12/15 07:00:00 AM,1.221,0.0
1232,02/12/15 10:00:00 AM,2.195,1065.6
1233,02/12/15 01:00:00 PM,5.552,3100.0
1234,02/12/15 04:00:00 PM,5.450,1808.3
1235,02/12/15 07:00:00 PM,3.472,0.0
1236,02/12/15 10:00:00 PM,2.410,0.0
1237,02/13/15 01:00:00 AM,2.195,0.0
1238,02/13/15 04:00:00 AM,1.872,0.0
1239,02/13/15 07:00:00 AM,1.764,0.0
1240,02/13/15 10:00:00 AM,3.155,2411.1
1241,02/13/15 01:00:00 PM,4.934,3100.0
1242,02/13/15 04:00:00 PM,6.775,3788.9
1243,02/13/15 07:00:00 PM,4.934,0.0
1244,02/13/15 10:00:00 PM,3.472,0.0
1245,02/14/15 01:00:00 AM,1.872,0.0
1246,02/14/15 04:00:00 AM,2.303,0.0
1247,02/14/15 07:00:00 AM,3.261,0.0
1248,02/14/15 10:00:00 AM,3.998,1550.0
1249,02/14/15 01:00:00 PM,6.064,9644.5
1250,02/14/15 04:00:00 PM,5.655,1550.0
1251,02/14/15 07:00:00 PM,3.261,0.0
1252,02/14/15 10:00:00 PM,1.112,0.0
1253,02/15/15 01:00:00 AM,-0.549,0.0
1254,02/15/15 04:00:00 AM,-0.549,0.0
1255,02/15/15 07:00:00 AM,-0.887,0.0
1256,02/15/15 10:00:00 AM,-0.325,667.4
1257,02/15/15 01:00:00 PM,0.232,2755.6
1258,02/15/15 04:00:00 PM,0.893,2152.8
1259,02/15/15 07:00:00 PM,0.010,0.0
1260,02/15/15 10:00:00 PM,0.121,0.0
1261,02/16/15 01:00:00 AM,0.232,0.0
1262,02/16/15 04:00:00 AM,0.010,0.0
1263,02/16/15 07:00:00 AM,-0.102,0.0
1264,02/16/15 10:00:00 AM,-0.102,473.6
1265,02/16/15 01:00:00 PM,0.674,2669.5
1266,02/16/15 04:00:00 PM,1.764,1980.6
1267,02/16/15 07:00:00 PM,0.674,0.0
1268,02/16/15 10:00:00 PM,-0.102,0.0
1269,02/17/15 01:00:00 AM,-0.102,0.0
1270,02/17/15 04:00:00 AM,-0.102,0.0
1271,02/17/15 07:00:00 AM,0.010,0.0
1272,02/17/15 10:00:00 AM,0.121,376.7
1273,02/17/15 01:00:00 PM,1.112,2669.5
1274,02/17/15 04:00:00 PM,3.893,2411.1
1275,02/17/15 07:00:00 PM,2.517,0.0
1276,02/17/15 10:00:00 PM,1.439,0.0
1277,02/18/15 01:00:00 AM,0.674,0.0
1278,02/18/15 04:00:00 AM,-0.213,0.0
1279,02/18/15 07:00:00 AM,-0.213,0.0
1280,02/18/15 10:00:00 AM,1.221,3788.9
1281,02/18/15 01:00:00 PM,3.261,2927.8
1282,02/18/15 04:00:00 PM,5.552,5166.7
1283,02/18/15 07:00:00 PM,2.943,0.0
1284,02/18/15 10:00:00 PM,2.410,0.0
1285,02/19/15 01:00:00 AM,1.548,0.0
1286,02/19/15 04:00:00 AM,1.980,0.0
1287,02/19/15 07:00:00 AM,2.303,0.0
1288,02/19/15 10:00:00 AM,2.943,2497.2
1289,02/19/15 01:00:00 PM,6.471,10677.8
1290,02/19/15 04:00:00 PM,5.037,4305.6
1291,02/19/15 07:00:00 PM,2.943,0.0
1292,02/19/15 10:00:00 PM,2.730,0.0
1293,02/20/15 01:00:00 AM,2.410,0.0
1294,02/20/15 04:00:00 AM,2.195,0.0
1295,02/20/15 07:00:00 AM,2.088,0.0
1296,02/20/15 10:00:00 AM,2.624,2497.2
1297,02/20/15 01:00:00 PM,5.757,9300.1
1298,02/20/15 04:00:00 PM,6.268,6544.5
1299,02/20/15 07:00:00 PM,2.837,0.0
1300,02/20/15 10:00:00 PM,1.548,0.0
1301,02/21/15 01:00:00 AM,0.343,0.0
1302,02/21/15 04:00:00 AM,0.121,0.0
1303,02/21/15 07:00:00 AM,-0.102,0.0
1304,02/21/15 10:00:00 AM,-0.437,376.7
1305,02/21/15 01:00:00 PM,0.232,2238.9
1306,02/21/15 04:00:00 PM,1.003,3444.5
1307,02/21/15 07:00:00 PM,-0.213,0.0
1308,02/21/15 10:00:00 PM,-0.549,0.0
1309,02/22/15 01:00:00 AM,-0.887,0.0
1310,02/22/15 04:00:00 AM,-1.114,0.0
1311,02/22/15 07:00:00 AM,-1.570,0.0
1312,02/22/15 10:00:00 AM,-1.456,462.9
1313,02/22/15 01:00:00 PM,0.343,4477.8
1314,02/22/15 04:00:00 PM,0.563,1722.2
1315,02/22/15 07:00:00 PM,-0.549,0.0
1316,02/22/15 10:00:00 PM,-1.228,0.0
1317,02/23/15 01:00:00 AM,-1.341,0.0
1318,02/23/15 04:00:00 AM,-1.684,0.0
1319,02/23/15 07:00:00 AM,-1.684,0.0
1320,02/23/15 10:00:00 AM,-1.570,441.3
1321,02/23/15 01:00:00 PM,0.674,3272.2
1322,02/23/15 04:00:00 PM,0.893,2325.0
1323,02/23/15 07:00:00 PM,-0.213,0.0
1324,02/23/15 10:00:00 PM,-0.549,0.0
1325,02/24/15 01:00:00 AM,-0.774,0.0
1326,02/24/15 04:00:00 AM,-1.114,0.0
1327,02/24/15 07:00:00 AM,-1.228,0.0
1328,02/24/15 10:00:00 AM,-1.341,516.7
1329,02/24/15 01:00:00 PM,0.784,3616.7
1330,02/24/15 04:00:00 PM,1.872,2927.8
1331,02/24/15 07:00:00 PM,0.121,0.0
1332,02/24/15 10:00:00 PM,-0.213,0.0
1333,02/25/15 01:00:00 AM,0.121,0.0
1334,02/25/15 04:00:00 AM,0.010,0.0
1335,02/25/15 07:00:00 AM,0.010,0.0
1336,02/25/15 10:00:00 AM,0.121,635.1
1337,02/25/15 01:00:00 PM,0.453,7233.4
1338,02/25/15 04:00:00 PM,1.872,6544.5
1339,02/25/15 07:00:00 PM,0.563,0.0
1340,02/25/15 10:00:00 PM,0.453,0.0
1341,02/26/15 01:00:00 AM,0.784,0.0
1342,02/26/15 04:00:00 AM,0.563,0.0
1343,02/26/15 07:00:00 AM,0.343,0.0
1344,02/26/15 10:00:00 AM,1.330,2066.7
1345,02/26/15 01:00:00 PM,3.578,7233.4
1346,02/26/15 04:00:00 PM,3.788,6544.5
1347,02/26/15 07:00:00 PM,1.764,0.0
1348,02/26/15 10:00:00 PM,0.674,0.0
1349,02/27/15 01:00:00 AM,0.121,0.0
1350,02/27/15 04:00:00 AM,0.121,0.0
1351,02/27/15 07:00:00 AM,0.121,0.0
1352,02/27/15 10:00:00 AM,0.232,258.3
1353,02/27/15 01:00:00 PM,0.232,1184.0
1354,02/27/15 04:00:00 PM,0.343,1291.7
1355,02/27/15 07:00:00 PM,0.232,0.0
1356,02/27/15 10:00:00 PM,0.232,0.0
1357,02/28/15 01:00:00 AM,0.232,0.0
1358,02/28/15 04:00:00 AM,0.232,0.0
1359,02/28/15 07:00:00 AM,-0.102,0.0
1360,02/28/15 10:00:00 AM,-0.437,139.9
1361,02/28/15 01:00:00 PM,0.010,2152.8
1362,02/28/15 04:00:00 PM,0.010,484.4
1363,02/28/15 07:00:00 PM,-0.325,0.0
1364,02/28/15 10:00:00 PM,-0.549,0.0
1365,03/01/15 01:00:00 AM,-0.662,0.0
1366,03/01/15 04:00:00 AM,-0.774,0.0
1367,03/01/15 07:00:00 AM,-1.001,0.0
1368,03/01/15 10:00:00 AM,-0.887,139.9
1369,03/01/15 01:00:00 PM,0.010,2497.2
1370,03/01/15 04:00:00 PM,0.121,775.0
1371,03/01/15 07:00:00 PM,0.121,0.0
1372,03/01/15 10:00:00 PM,0.121,0.0
1373,03/02/15 01:00:00 AM,0.010,0.0
1374,03/02/15 04:00:00 AM,-0.213,0.0
1375,03/02/15 07:00:00 AM,-0.213,0.0
1376,03/02/15 10:00:00 AM,-0.213,301.4
1377,03/02/15 01:00:00 PM,0.121,742.7
1378,03/02/15 04:00:00 PM,0.232,1463.9
1379,03/02/15 07:00:00 PM,0.121,0.0
1380,03/02/15 10:00:00 PM,0.121,0.0
1381,03/03/15 01:00:00 AM,-0.213,0.0
1382,03/03/15 04:00:00 AM,-0.662,0.0
1383,03/03/15 07:00:00 AM,-1.001,0.0
1384,03/03/15 10:00:00 AM,-0.662,279.9
1385,03/03/15 01:00:00 PM,0.010,968.8
1386,03/03/15 04:00:00 PM,0.010,699.7
1387,03/03/15 07:00:00 PM,-0.437,0.0
1388,03/03/15 10:00:00 PM,-1.001,0.0
1389,03/04/15 01:00:00 AM,-1.228,0.0
1390,03/04/15 04:00:00 AM,-1.341,0.0
1391,03/04/15 07:00:00 AM,-1.570,0.0
1392,03/04/15 10:00:00 AM,-1.570,193.8
1393,03/04/15 01:00:00 PM,-0.325,914.9
1394,03/04/15 04:00:00 PM,0.121,602.8
1395,03/04/15 07:00:00 PM,-0.213,0.0
1396,03/04/15 10:00:00 PM,-0.774,0.0
1397,03/05/15 01:00:00 AM,-1.001,0.0
1398,03/05/15 04:00:00 AM,-1.001,0.0
1399,03/05/15 07:00:00 AM,-1.114,0.0
1400,03/05/15 10:00:00 AM,-0.774,322.9
1401,03/05/15 01:00:00 PM,0.121,904.2
1402,03/05/15 04:00:00 PM,0.232,1205.6
1403,03/05/15 07:00:00 PM,0.121,0.0
1404,03/05/15 10:00:00 PM,0.121,0.0
1405,03/06/15 01:00:00 AM,0.010,0.0
1406,03/06/15 04:00:00 AM,-0.213,0.0
1407,03/06/15 07:00:00 AM,-0.213,0.0
1408,03/06/15 10:00:00 AM,0.010,645.8
1409,03/06/15 01:00:00 PM,0.232,1130.2
1410,03/06/15 04:00:00 PM,0.232,1205.6
1411,03/06/15 07:00:00 PM,0.121,10.8
1412,03/06/15 10:00:00 PM,0.121,0.0
1413,03/07/15 01:00:00 AM,-0.102,0.0
1414,03/07/15 04:00:00 AM,-0.213,0.0
1415,03/07/15 07:00:00 AM,-0.325,0.0
1416,03/07/15 10:00:00 AM,-0.325,279.9
1417,03/07/15 01:00:00 PM,0.232,1108.7
1418,03/07/15 04:00:00 PM,0.232,882.6
1419,03/07/15 07:00:00 PM,0.121,10.8
1420,03/07/15 10:00:00 PM,0.121,0.0
1421,03/08/15 01:00:00 AM,0.010,0.0
1422,03/08/15 04:00:00 AM,-0.102,0.0
1423,03/08/15 07:00:00 AM,-0.213,0.0
1424,03/08/15 10:00:00 AM,-0.102,333.7
1425,03/08/15 01:00:00 PM,0.232,1313.2
1426,03/08/15 04:00:00 PM,0.232,1184.0
1427,03/08/15 07:00:00 PM,0.121,21.5
1428,03/08/15 10:00:00 PM,0.121,0.0
1429,03/09/15 01:00:00 AM,0.121,0.0
1430,03/09/15 04:00:00 AM,-0.102,0.0
1431,03/09/15 07:00:00 AM,-0.102,0.0
1432,03/09/15 10:00:00 AM,0.010,505.9
1433,03/09/15 01:00:00 PM,0.343,1894.5
1434,03/09/15 04:00:00 PM,0.343,2152.8
1435,03/09/15 07:00:00 PM,0.343,75.3
1436,03/09/15 10:00:00 PM,0.010,0.0
1437,03/10/15 01:00:00 AM,-0.213,0.0
1438,03/10/15 04:00:00 AM,-0.213,0.0
1439,03/10/15 07:00:00 AM,-0.102,0.0
1440,03/10/15 10:00:00 AM,0.232,968.8
1441,03/10/15 01:00:00 PM,2.410,7233.4
1442,03/10/15 04:00:00 PM,3.683,5511.1
1443,03/10/15 07:00:00 PM,2.410,43.1
1444,03/10/15 10:00:00 PM,2.195,0.0
1445,03/11/15 01:00:00 AM,2.088,0.0
1446,03/11/15 04:00:00 AM,1.764,0.0
1447,03/11/15 07:00:00 AM,1.764,0.0
1448,03/11/15 10:00:00 AM,2.410,1377.8
1449,03/11/15 01:00:00 PM,5.037,4994.5
1450,03/11/15 04:00:00 PM,5.552,2497.2
1451,03/11/15 07:00:00 PM,4.623,53.8
1452,03/11/15 10:00:00 PM,4.207,0.0
1453,03/12/15 01:00:00 AM,4.415,0.0
1454,03/12/15 04:00:00 AM,4.102,0.0
1455,03/12/15 07:00:00 AM,2.624,0.0
1456,03/12/15 10:00:00 AM,3.367,1463.9
1457,03/12/15 01:00:00 PM,5.244,4305.6
1458,03/12/15 04:00:00 PM,7.481,3788.9
1459,03/12/15 07:00:00 PM,4.207,107.6
1460,03/12/15 10:00:00 PM,1.764,0.0
1461,03/13/15 01:00:00 AM,0.563,0.0
1462,03/13/15 04:00:00 AM,1.656,0.0
1463,03/13/15 07:00:00 AM,2.943,0.0
1464,03/13/15 10:00:00 AM,5.962,5511.1
1465,03/13/15 01:00:00 PM,10.063,8266.7
1466,03/13/15 04:00:00 PM,11.431,6544.5
1467,03/13/15 07:00:00 PM,7.782,32.3
1468,03/13/15 10:00:00 PM,6.370,0.0
1469,03/14/15 01:00:00 AM,5.962,0.0
1470,03/14/15 04:00:00 AM,5.450,0.0
1471,03/14/15 07:00:00 AM,5.450,0.0
1472,03/14/15 10:00:00 AM,6.166,1022.6
1473,03/14/15 01:00:00 PM,7.381,2927.8
1474,03/14/15 04:00:00 PM,6.978,2325.0
1475,03/14/15 07:00:00 PM,5.552,21.5
1476,03/14/15 10:00:00 PM,3.998,0.0
1477,03/15/15 01:00:00 AM,3.367,0.0
1478,03/15/15 04:00:00 AM,3.998,0.0
1479,03/15/15 07:00:00 AM,4.311,0.0
1480,03/15/15 10:00:00 AM,3.893,527.4
1481,03/15/15 01:00:00 PM,4.207,1463.9
1482,03/15/15 04:00:00 PM,5.552,1463.9
1483,03/15/15 07:00:00 PM,4.311,21.5
1484,03/15/15 10:00:00 PM,1.221,0.0
1485,03/16/15 01:00:00 AM,0.343,0.0
1486,03/16/15 04:00:00 AM,0.453,0.0
1487,03/16/15 07:00:00 AM,0.343,0.0
1488,03/16/15 10:00:00 AM,0.232,1280.9
1489,03/16/15 01:00:00 PM,3.472,4133.4
1490,03/16/15 04:00:00 PM,5.244,3444.5
1491,03/16/15 07:00:00 PM,3.155,409.0
1492,03/16/15 10:00:00 PM,1.221,0.0
1493,03/17/15 01:00:00 AM,0.563,0.0
1494,03/17/15 04:00:00 AM,0.453,0.0
1495,03/17/15 07:00:00 AM,0.121,10.8
1496,03/17/15 10:00:00 AM,2.837,4477.8
1497,03/17/15 01:00:00 PM,6.775,7577.8
1498,03/17/15 04:00:00 PM,5.244,2755.6
1499,03/17/15 07:00:00 PM,0.453,53.8
1500,03/17/15 10:00:00 PM,1.112,0.0
1501,03/18/15 01:00:00 AM,0.453,0.0
1502,03/18/15 04:00:00 AM,0.674,0.0
1503,03/18/15 07:00:00 AM,1.439,0.0
1504,03/18/15 10:00:00 AM,3.893,6544.5
1505,03/18/15 01:00:00 PM,6.573,8266.7
1506,03/18/15 04:00:00 PM,8.182,11022.3
1507,03/18/15 07:00:00 PM,4.831,139.9
1508,03/18/15 10:00:00 PM,1.548,0.0
1509,03/19/15 01:00:00 AM,0.563,0.0
1510,03/19/15 04:00:00 AM,0.563,0.0
1511,03/19/15 07:00:00 AM,-0.102,64.6
1512,03/19/15 10:00:00 AM,3.578,8266.7
1513,03/19/15 01:00:00 PM,8.581,11711.2
1514,03/19/15 04:00:00 PM,8.978,6200.0
1515,03/19/15 07:00:00 PM,6.471,236.8
1516,03/19/15 10:00:00 PM,3.683,0.0
1517,03/20/15 01:00:00 AM,3.578,0.0
1518,03/20/15 04:00:00 AM,2.410,0.0
1519,03/20/15 07:00:00 AM,2.517,32.3
1520,03/20/15 10:00:00 AM,5.655,6200.0
1521,03/20/15 01:00:00 PM,6.370,1087.2
1522,03/20/15 04:00:00 PM,8.282,3444.5
1523,03/20/15 07:00:00 PM,4.831,118.4
1524,03/20/15 10:00:00 PM,4.415,0.0
1525,03/21/15 01:00:00 AM,4.415,0.0
1526,03/21/15 04:00:00 AM,2.837,0.0
1527,03/21/15 07:00:00 AM,2.517,0.0
1528,03/21/15 10:00:00 AM,0.784,3100.0
1529,03/21/15 01:00:00 PM,3.367,5166.7
1530,03/21/15 04:00:00 PM,4.519,5166.7
1531,03/21/15 07:00:00 PM,3.155,409.0
1532,03/21/15 10:00:00 PM,1.112,0.0
1533,03/22/15 01:00:00 AM,-0.213,0.0
1534,03/22/15 04:00:00 AM,-0.213,0.0
1535,03/22/15 07:00:00 AM,0.232,0.0
1536,03/22/15 10:00:00 AM,1.764,5511.1
1537,03/22/15 01:00:00 PM,3.893,3444.5
1538,03/22/15 04:00:00 PM,5.757,5511.1
1539,03/22/15 07:00:00 PM,3.367,150.7
1540,03/22/15 10:00:00 PM,1.439,0.0
1541,03/23/15 01:00:00 AM,-0.102,0.0
1542,03/23/15 04:00:00 AM,0.232,0.0
1543,03/23/15 07:00:00 AM,0.010,43.1
1544,03/23/15 10:00:00 AM,0.343,1377.8
1545,03/23/15 01:00:00 PM,0.343,1894.5
1546,03/23/15 04:00:00 PM,0.453,2411.1
1547,03/23/15 07:00:00 PM,0.232,107.6
1548,03/23/15 10:00:00 PM,0.232,0.0
1549,03/24/15 01:00:00 AM,0.232,0.0
1550,03/24/15 04:00:00 AM,0.232,0.0
1551,03/24/15 07:00:00 AM,0.232,0.0
1552,03/24/15 10:00:00 AM,0.232,193.8
1553,03/24/15 01:00:00 PM,0.343,387.5
1554,03/24/15 04:00:00 PM,0.232,613.5
1555,03/24/15 07:00:00 PM,0.232,32.3
1556,03/24/15 10:00:00 PM,0.232,0.0
1557,03/25/15 01:00:00 AM,0.232,0.0
1558,03/25/15 04:00:00 AM,0.232,0.0
1559,03/25/15 07:00:00 AM,0.232,0.0
1560,03/25/15 10:00:00 AM,0.232,183.0
1561,03/25/15 01:00:00 PM,0.232,398.3
1562,03/25/15 04:00:00 PM,0.232,333.7
1563,03/25/15 07:00:00 PM,0.232,21.5
1564,03/25/15 10:00:00 PM,0.232,0.0
1565,03/26/15 01:00:00 AM,0.232,0.0
1566,03/26/15 04:00:00 AM,0.232,0.0
1567,03/26/15 07:00:00 AM,0.232,0.0
1568,03/26/15 10:00:00 AM,0.232,193.8
1569,03/26/15 01:00:00 PM,0.232,409.0
1570,03/26/15 04:00:00 PM,0.232,366.0
1571,03/26/15 07:00:00 PM,0.232,43.1
1572,03/26/15 10:00:00 PM,0.232,0.0
1573,03/27/15 01:00:00 AM,0.232,0.0
1574,03/27/15 04:00:00 AM,0.232,0.0
1575,03/27/15 07:00:00 AM,0.232,21.5
1576,03/27/15 10:00:00 AM,0.343,796.5
1577,03/27/15 01:00:00 PM,0.453,1894.5
1578,03/27/15 04:00:00 PM,0.674,2152.8
1579,03/27/15 07:00:00 PM,0.674,495.1
1580,03/27/15 10:00:00 PM,2.730,0.0
1581,03/28/15 01:00:00 AM,1.764,0.0
1582,03/28/15 04:00:00 AM,1.330,0.0
1583,03/28/15 07:00:00 AM,0.343,75.3
1584,03/28/15 10:00:00 AM,2.730,5511.1
1585,03/28/15 01:00:00 PM,3.998,4133.4
1586,03/28/15 04:00:00 PM,5.141,4822.3
1587,03/28/15 07:00:00 PM,3.788,312.2
1588,03/28/15 10:00:00 PM,2.837,0.0
1589,03/29/15 01:00:00 AM,1.872,0.0
1590,03/29/15 04:00:00 AM,1.980,0.0
1591,03/29/15 07:00:00 AM,2.195,419.8
1592,03/29/15 10:00:00 AM,3.788,5166.7
1593,03/29/15 01:00:00 PM,8.680,11022.3
1594,03/29/15 04:00:00 PM,10.161,8611.2
1595,03/29/15 07:00:00 PM,6.674,226.0
1596,03/29/15 10:00:00 PM,5.244,0.0
1597,03/30/15 01:00:00 AM,2.517,0.0
1598,03/30/15 04:00:00 AM,1.330,0.0
1599,03/30/15 07:00:00 AM,1.548,226.0
