"Plot Title: TO04-S3"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995204, SEN S/N: 9995204)","Intensity, Lux (LGR S/N: 9995204, SEN S/N: 9995204)","Bad Battery (LGR S/N: 9995204)","End Of File (LGR S/N: 9995204)"
243,10/16/13 10:00:00 PM,5.552,0.0,,
244,10/17/13 01:00:00 AM,4.934,0.0,,
245,10/17/13 04:00:00 AM,4.311,0.0,,
246,10/17/13 07:00:00 AM,3.788,0.0,,
247,10/17/13 10:00:00 AM,4.623,1001.0,,
248,10/17/13 01:00:00 PM,7.782,2755.6,,
249,10/17/13 04:00:00 PM,9.077,1280.9,,
250,10/17/13 07:00:00 PM,7.582,0.0,,
251,10/17/13 10:00:00 PM,6.370,0.0,,
252,10/18/13 01:00:00 AM,5.552,0.0,,
253,10/18/13 04:00:00 AM,4.727,0.0,,
254,10/18/13 07:00:00 AM,4.102,0.0,,
255,10/18/13 10:00:00 AM,4.727,968.8,,
256,10/18/13 01:00:00 PM,7.882,2669.5,,
257,10/18/13 04:00:00 PM,9.176,1270.1,,
258,10/18/13 07:00:00 PM,7.882,0.0,,
259,10/18/13 10:00:00 PM,6.674,0.0,,
260,10/19/13 01:00:00 AM,5.655,0.0,,
261,10/19/13 04:00:00 AM,4.934,0.0,,
262,10/19/13 07:00:00 AM,4.311,0.0,,
263,10/19/13 10:00:00 AM,5.037,1550.0,,
264,10/19/13 01:00:00 PM,8.282,2669.5,,
265,10/19/13 04:00:00 PM,9.768,1270.1,,
266,10/19/13 07:00:00 PM,8.082,0.0,,
267,10/19/13 10:00:00 PM,6.775,0.0,,
268,10/20/13 01:00:00 AM,5.962,0.0,,
269,10/20/13 04:00:00 AM,5.244,0.0,,
270,10/20/13 07:00:00 AM,4.623,0.0,,
271,10/20/13 10:00:00 AM,5.244,914.9,,
272,10/20/13 01:00:00 PM,8.581,2497.2,,
273,10/20/13 04:00:00 PM,9.965,1194.8,,
274,10/20/13 07:00:00 PM,8.680,0.0,,
275,10/20/13 10:00:00 PM,7.481,0.0,,
276,10/21/13 01:00:00 AM,6.674,0.0,,
277,10/21/13 04:00:00 AM,6.166,0.0,,
278,10/21/13 07:00:00 AM,5.860,0.0,,
279,10/21/13 10:00:00 AM,6.573,882.6,,
280,10/21/13 01:00:00 PM,9.965,2497.2,,
281,10/21/13 04:00:00 PM,11.528,1205.6,,
282,10/21/13 07:00:00 PM,9.965,0.0,,
283,10/21/13 10:00:00 PM,8.680,0.0,,
284,10/22/13 01:00:00 AM,7.582,0.0,,
285,10/22/13 04:00:00 AM,6.775,0.0,,
286,10/22/13 07:00:00 AM,6.268,0.0,,
287,10/22/13 10:00:00 AM,6.877,893.4,,
288,10/22/13 01:00:00 PM,10.357,2583.4,,
289,10/22/13 04:00:00 PM,11.819,1237.9,,
290,10/22/13 07:00:00 PM,10.161,0.0,,
291,10/22/13 10:00:00 PM,8.581,0.0,,
292,10/23/13 01:00:00 AM,7.481,0.0,,
293,10/23/13 04:00:00 AM,6.573,0.0,,
294,10/23/13 07:00:00 AM,6.064,0.0,,
295,10/23/13 10:00:00 AM,6.573,893.4,,
296,10/23/13 01:00:00 PM,10.161,2583.4,,
297,10/23/13 04:00:00 PM,11.431,1227.1,,
298,10/23/13 07:00:00 PM,9.965,0.0,,
299,10/23/13 10:00:00 PM,8.282,0.0,,
300,10/24/13 01:00:00 AM,7.280,0.0,,
301,10/24/13 04:00:00 AM,6.268,0.0,,
302,10/24/13 07:00:00 AM,5.552,0.0,,
303,10/24/13 10:00:00 AM,6.268,882.6,,
304,10/24/13 01:00:00 PM,10.063,2497.2,,
305,10/24/13 04:00:00 PM,11.334,1216.3,,
306,10/24/13 07:00:00 PM,9.472,0.0,,
307,10/24/13 10:00:00 PM,7.983,0.0,,
308,10/25/13 01:00:00 AM,6.978,0.0,,
309,10/25/13 04:00:00 AM,6.064,0.0,,
310,10/25/13 07:00:00 AM,5.141,0.0,,
311,10/25/13 10:00:00 AM,5.347,914.9,,
312,10/25/13 01:00:00 PM,7.882,2583.4,,
313,10/25/13 04:00:00 PM,8.680,1227.1,,
