"Plot Title: PARA-S4"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995228, SEN S/N: 9995228)","Intensity, Lux (LGR S/N: 9995228, SEN S/N: 9995228)","Bad Battery (LGR S/N: 9995228)","End Of File (LGR S/N: 9995228)"
244,10/17/13 10:00:00 PM,0.232,0.0,,
245,10/18/13 01:00:00 AM,0.232,0.0,,
246,10/18/13 04:00:00 AM,0.232,0.0,,
247,10/18/13 07:00:00 AM,0.232,0.0,,
248,10/18/13 10:00:00 AM,0.232,64.6,,
249,10/18/13 01:00:00 PM,0.232,118.4,,
250,10/18/13 04:00:00 PM,0.232,118.4,,
251,10/18/13 07:00:00 PM,0.232,0.0,,
252,10/18/13 10:00:00 PM,0.121,0.0,,
253,10/19/13 01:00:00 AM,0.121,0.0,,
254,10/19/13 04:00:00 AM,0.121,0.0,,
255,10/19/13 07:00:00 AM,0.121,0.0,,
256,10/19/13 10:00:00 AM,0.232,279.9,,
257,10/19/13 01:00:00 PM,0.232,322.9,,
258,10/19/13 04:00:00 PM,0.232,301.4,,
259,10/19/13 07:00:00 PM,0.121,0.0,,
260,10/19/13 10:00:00 PM,0.232,0.0,,
261,10/20/13 01:00:00 AM,0.232,0.0,,
262,10/20/13 04:00:00 AM,0.232,0.0,,
263,10/20/13 07:00:00 AM,0.121,0.0,,
264,10/20/13 10:00:00 AM,0.232,495.1,,
265,10/20/13 01:00:00 PM,1.003,1194.8,,
266,10/20/13 04:00:00 PM,5.450,1636.1,,
267,10/20/13 07:00:00 PM,5.037,0.0,,
268,10/20/13 10:00:00 PM,4.934,0.0,,
269,10/21/13 01:00:00 AM,4.623,0.0,,
270,10/21/13 04:00:00 AM,4.934,0.0,,
271,10/21/13 07:00:00 AM,4.727,0.0,,
272,10/21/13 10:00:00 AM,5.757,1033.3,,
273,10/21/13 01:00:00 PM,7.682,2152.8,,
274,10/21/13 04:00:00 PM,8.382,1550.0,,
275,10/21/13 07:00:00 PM,6.370,0.0,,
276,10/21/13 10:00:00 PM,6.064,0.0,,
277,10/22/13 01:00:00 AM,5.860,0.0,,
278,10/22/13 04:00:00 AM,5.655,0.0,,
279,10/22/13 07:00:00 AM,5.655,0.0,,
280,10/22/13 10:00:00 AM,6.370,1033.3,,
281,10/22/13 01:00:00 PM,8.082,3272.2,,
282,10/22/13 04:00:00 PM,8.581,1550.0,,
283,10/22/13 07:00:00 PM,6.877,0.0,,
284,10/22/13 10:00:00 PM,5.962,0.0,,
285,10/23/13 01:00:00 AM,5.757,0.0,,
286,10/23/13 04:00:00 AM,5.347,0.0,,
287,10/23/13 07:00:00 AM,4.831,0.0,,
288,10/23/13 10:00:00 AM,5.860,1033.3,,
289,10/23/13 01:00:00 PM,8.082,1894.5,,
290,10/23/13 04:00:00 PM,8.182,1550.0,,
291,10/23/13 07:00:00 PM,6.064,0.0,,
292,10/23/13 10:00:00 PM,5.141,0.0,,
293,10/24/13 01:00:00 AM,4.623,0.0,,
294,10/24/13 04:00:00 AM,5.037,0.0,,
295,10/24/13 07:00:00 AM,4.934,0.0,,
296,10/24/13 10:00:00 AM,5.757,990.3,,
297,10/24/13 01:00:00 PM,7.481,1636.1,,
298,10/24/13 04:00:00 PM,8.581,1550.0,,
299,10/24/13 07:00:00 PM,6.573,0.0,,
300,10/24/13 10:00:00 PM,5.655,0.0,,
301,10/25/13 01:00:00 AM,5.244,0.0,,
302,10/25/13 04:00:00 AM,5.141,0.0,,
303,10/25/13 07:00:00 AM,4.519,0.0,,
304,10/25/13 10:00:00 AM,4.831,1022.6,,
305,10/25/13 01:00:00 PM,6.573,2066.7,,
306,10/25/13 04:00:00 PM,6.573,1722.2,,
307,10/25/13 07:00:00 PM,4.102,0.0,,
308,10/25/13 10:00:00 PM,3.683,0.0,,
309,10/26/13 01:00:00 AM,3.261,0.0,,
310,10/26/13 04:00:00 AM,2.624,0.0,,
311,10/26/13 07:00:00 AM,2.303,0.0,,
312,10/26/13 10:00:00 AM,3.155,968.8,,
313,10/26/13 01:00:00 PM,5.037,1550.0,,
314,10/26/13 04:00:00 PM,5.244,1463.9,,
315,10/26/13 07:00:00 PM,3.472,0.0,,
316,10/26/13 10:00:00 PM,3.049,0.0,,
317,10/27/13 01:00:00 AM,2.303,0.0,,
318,10/27/13 04:00:00 AM,1.764,0.0,,
319,10/27/13 07:00:00 AM,1.003,0.0,,
320,10/27/13 10:00:00 AM,0.563,1550.0,,
321,10/27/13 01:00:00 PM,1.003,3444.5,,
322,10/27/13 04:00:00 PM,2.088,7233.4,,
323,10/27/13 07:00:00 PM,0.343,0.0,,
324,10/27/13 10:00:00 PM,0.563,0.0,,
325,10/28/13 01:00:00 AM,1.003,0.0,,
326,10/28/13 04:00:00 AM,0.343,0.0,,
327,10/28/13 07:00:00 AM,-0.774,0.0,,
328,10/28/13 10:00:00 AM,-0.774,1065.6,,
329,10/28/13 01:00:00 PM,0.010,1636.1,,
330,10/28/13 04:00:00 PM,0.453,1463.9,,
331,10/28/13 07:00:00 PM,-0.774,0.0,,
