"Plot Title: AV14-S5"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995139, SEN S/N: 9995139)","Intensity, Lux (LGR S/N: 9995139, SEN S/N: 9995139)","Bad Battery (LGR S/N: 9995139)","End Of File (LGR S/N: 9995139)"
152,09/30/13 10:00:00 AM,3.683,409.0,,
153,09/30/13 01:00:00 PM,3.049,635.1,,
154,09/30/13 04:00:00 PM,3.683,226.0,,
155,09/30/13 07:00:00 PM,3.261,0.0,,
156,09/30/13 10:00:00 PM,3.049,0.0,,
157,10/01/13 01:00:00 AM,2.624,0.0,,
158,10/01/13 04:00:00 AM,2.624,0.0,,
159,10/01/13 07:00:00 AM,2.410,0.0,,
160,10/01/13 10:00:00 AM,2.837,1550.0,,
161,10/01/13 01:00:00 PM,3.049,1550.0,,
162,10/01/13 04:00:00 PM,3.367,1808.3,,
163,10/01/13 07:00:00 PM,2.943,0.0,,
164,10/01/13 10:00:00 PM,3.261,0.0,,
165,10/02/13 01:00:00 AM,3.367,0.0,,
166,10/02/13 04:00:00 AM,3.367,0.0,,
167,10/02/13 07:00:00 AM,3.155,21.5,,
168,10/02/13 10:00:00 AM,4.102,2583.4,,
169,10/02/13 01:00:00 PM,5.037,1550.0,,
170,10/02/13 04:00:00 PM,4.934,1808.3,,
171,10/02/13 07:00:00 PM,3.472,0.0,,
172,10/02/13 10:00:00 PM,3.155,0.0,,
173,10/03/13 01:00:00 AM,2.730,0.0,,
174,10/03/13 04:00:00 AM,2.730,0.0,,
175,10/03/13 07:00:00 AM,2.410,0.0,,
176,10/03/13 10:00:00 AM,2.624,1237.9,,
177,10/03/13 01:00:00 PM,4.623,3616.7,,
178,10/03/13 04:00:00 PM,5.141,1377.8,,
179,10/03/13 07:00:00 PM,4.415,0.0,,
180,10/03/13 10:00:00 PM,3.049,0.0,,
181,10/04/13 01:00:00 AM,1.980,0.0,,
182,10/04/13 04:00:00 AM,2.303,0.0,,
183,10/04/13 07:00:00 AM,2.303,10.8,,
184,10/04/13 10:00:00 AM,3.683,1248.6,,
185,10/04/13 01:00:00 PM,5.141,1044.1,,
186,10/04/13 04:00:00 PM,6.471,1065.6,,
187,10/04/13 07:00:00 PM,5.860,0.0,,
188,10/04/13 10:00:00 PM,5.244,0.0,,
189,10/05/13 01:00:00 AM,5.037,0.0,,
190,10/05/13 04:00:00 AM,5.244,0.0,,
191,10/05/13 07:00:00 AM,5.962,0.0,,
192,10/05/13 10:00:00 AM,8.082,871.9,,
193,10/05/13 01:00:00 PM,10.357,1636.1,,
194,10/05/13 04:00:00 PM,10.455,441.3,,
195,10/05/13 07:00:00 PM,9.669,0.0,,
196,10/05/13 10:00:00 PM,9.275,0.0,,
197,10/06/13 01:00:00 AM,8.779,0.0,,
198,10/06/13 04:00:00 AM,8.680,0.0,,
199,10/06/13 07:00:00 AM,8.680,0.0,,
200,10/06/13 10:00:00 AM,9.669,1550.0,,
201,10/06/13 01:00:00 PM,10.846,882.6,,
202,10/06/13 04:00:00 PM,11.528,344.4,,
203,10/06/13 07:00:00 PM,9.866,0.0,,
204,10/06/13 10:00:00 PM,8.779,0.0,,
205,10/07/13 01:00:00 AM,8.581,0.0,,
206,10/07/13 04:00:00 AM,6.978,0.0,,
207,10/07/13 07:00:00 AM,6.268,0.0,,
208,10/07/13 10:00:00 AM,5.347,602.8,,
209,10/07/13 01:00:00 PM,4.519,828.8,,
210,10/07/13 04:00:00 PM,4.207,355.2,,
211,10/07/13 07:00:00 PM,4.102,0.0,,
212,10/07/13 10:00:00 PM,2.943,0.0,,
213,10/08/13 01:00:00 AM,3.788,0.0,,
214,10/08/13 04:00:00 AM,3.367,0.0,,
215,10/08/13 07:00:00 AM,2.410,0.0,,
216,10/08/13 10:00:00 AM,2.943,807.3,,
217,10/08/13 01:00:00 PM,2.624,150.7,,
218,10/08/13 04:00:00 PM,2.195,1980.6,,
219,10/08/13 07:00:00 PM,2.195,0.0,,
220,10/08/13 10:00:00 PM,1.439,0.0,,
221,10/09/13 01:00:00 AM,1.221,0.0,,
222,10/09/13 04:00:00 AM,1.221,0.0,,
223,10/09/13 07:00:00 AM,1.330,0.0,,
224,10/09/13 10:00:00 AM,1.872,699.7,,
225,10/09/13 01:00:00 PM,3.367,1550.0,,
226,10/09/13 04:00:00 PM,5.037,1162.5,,
227,10/09/13 07:00:00 PM,4.102,0.0,,
228,10/09/13 10:00:00 PM,3.472,0.0,,
229,10/10/13 01:00:00 AM,2.837,0.0,,
230,10/10/13 04:00:00 AM,2.303,0.0,,
231,10/10/13 07:00:00 AM,2.624,0.0,,
232,10/10/13 10:00:00 AM,3.893,1894.5,,
233,10/10/13 01:00:00 PM,5.037,3444.5,,
234,10/10/13 04:00:00 PM,5.757,1227.1,,
235,10/10/13 07:00:00 PM,5.037,0.0,,
236,10/10/13 10:00:00 PM,4.727,0.0,,
237,10/11/13 01:00:00 AM,4.311,0.0,,
238,10/11/13 04:00:00 AM,3.998,0.0,,
239,10/11/13 07:00:00 AM,3.261,0.0,,
240,10/11/13 10:00:00 AM,3.472,1722.2,,
241,10/11/13 01:00:00 PM,4.934,2927.8,,
242,10/11/13 04:00:00 PM,4.727,505.9,,
243,10/11/13 07:00:00 PM,4.207,0.0,,
244,10/11/13 10:00:00 PM,4.102,0.0,,
245,10/12/13 01:00:00 AM,3.788,0.0,,
246,10/12/13 04:00:00 AM,3.367,0.0,,
247,10/12/13 07:00:00 AM,1.872,0.0,,
248,10/12/13 10:00:00 AM,2.517,839.6,,
249,10/12/13 01:00:00 PM,4.102,2238.9,,
250,10/12/13 04:00:00 PM,4.311,312.2,,
251,10/12/13 07:00:00 PM,4.207,0.0,,
252,10/12/13 10:00:00 PM,4.102,0.0,,
253,10/13/13 01:00:00 AM,2.837,0.0,,
254,10/13/13 04:00:00 AM,2.410,0.0,,
255,10/13/13 07:00:00 AM,2.410,0.0,,
256,10/13/13 10:00:00 AM,2.943,667.4,,
257,10/13/13 01:00:00 PM,4.102,1205.6,,
258,10/13/13 04:00:00 PM,5.037,925.7,,
259,10/13/13 07:00:00 PM,3.893,0.0,,
260,10/13/13 10:00:00 PM,2.837,0.0,,
261,10/14/13 01:00:00 AM,2.410,0.0,,
262,10/14/13 04:00:00 AM,2.303,0.0,,
263,10/14/13 07:00:00 AM,2.624,0.0,,
264,10/14/13 10:00:00 AM,3.893,678.1,,
265,10/14/13 01:00:00 PM,5.037,721.2,,
266,10/14/13 04:00:00 PM,5.757,290.6,,
267,10/14/13 07:00:00 PM,5.244,0.0,,
268,10/14/13 10:00:00 PM,4.934,0.0,,
269,10/15/13 01:00:00 AM,4.831,0.0,,
270,10/15/13 04:00:00 AM,4.519,0.0,,
271,10/15/13 07:00:00 AM,4.207,0.0,,
272,10/15/13 10:00:00 AM,5.141,656.6,,
273,10/15/13 01:00:00 PM,6.370,1033.3,,
274,10/15/13 04:00:00 PM,7.381,1324.0,,
275,10/15/13 07:00:00 PM,6.370,0.0,,
276,10/15/13 10:00:00 PM,6.064,0.0,,
277,10/16/13 01:00:00 AM,6.064,0.0,,
278,10/16/13 04:00:00 AM,6.064,0.0,,
279,10/16/13 07:00:00 AM,5.450,0.0,,
280,10/16/13 10:00:00 AM,6.268,645.8,,
281,10/16/13 01:00:00 PM,7.179,882.6,,
