"Plot Title: AV06-S2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995140, SEN S/N: 9995140)","Intensity, Lux (LGR S/N: 9995140, SEN S/N: 9995140)","Bad Battery (LGR S/N: 9995140)","Coupler Attached (LGR S/N: 9995140)","Host Connected (LGR S/N: 9995140)","Stopped (LGR S/N: 9995140)","End Of File (LGR S/N: 9995140)"
414,11/07/13 10:00:00 AM,4.934,161.5,,,,,
415,11/07/13 01:00:00 PM,3.367,1065.6,,,,,
416,11/07/13 04:00:00 PM,1.439,96.9,,,,,
417,11/07/13 07:00:00 PM,1.872,0.0,,,,,
418,11/07/13 10:00:00 PM,2.517,0.0,,,,,
419,11/08/13 01:00:00 AM,2.517,0.0,,,,,
420,11/08/13 04:00:00 AM,1.764,0.0,,,,,
421,11/08/13 07:00:00 AM,1.330,0.0,,,,,
422,11/08/13 10:00:00 AM,2.195,936.5,,,,,
423,11/08/13 01:00:00 PM,2.624,1259.4,,,,,
424,11/08/13 04:00:00 PM,2.943,990.3,,,,,
425,11/08/13 07:00:00 PM,2.303,0.0,,,,,
426,11/08/13 10:00:00 PM,1.003,0.0,,,,,
427,11/09/13 01:00:00 AM,0.784,0.0,,,,,
428,11/09/13 04:00:00 AM,0.563,0.0,,,,,
429,11/09/13 07:00:00 AM,0.674,0.0,,,,,
430,11/09/13 10:00:00 AM,1.439,936.5,,,,,
431,11/09/13 01:00:00 PM,3.155,1302.4,,,,,
432,11/09/13 04:00:00 PM,3.049,279.9,,,,,
433,11/09/13 07:00:00 PM,2.410,0.0,,,,,
434,11/09/13 10:00:00 PM,2.410,0.0,,,,,
435,11/10/13 01:00:00 AM,2.624,0.0,,,,,
436,11/10/13 04:00:00 AM,3.155,0.0,,,,,
437,11/10/13 07:00:00 AM,3.788,0.0,,,,,
