year,plot,SDD,species,peak,duration,max
2019,GB15,166,VASI,222.628413888488,-0.0228117876010441,2.01308756439145
2019,GB15,166,PEBR,216.432825532881,-0.0586804453837461,2.809074687356
2019,GB15,166,LUAR,226.398565783773,-0.0115350615087664,4.41735406472657
2019,GB15,166,ERGR,182.887367180872,-0.0642748280095566,5.53669926545585
2019,GB16,162,VASI,210.528494242782,-0.00396612675341287,0.990244586003432
2019,GB16,162,ASLE,235.62033740519,-0.00564649601909382,2.13974302147007
2019,GB17,164,PEBR,221.059840543674,-0.010314164119907,0.281984263688895
2019,GB17,164,ERGR,176.840383688894,-0.0418930143744693,5.81057584502053
2019,GB2,140,CAMI,201.083911514162,-0.00601196277655483,4.6120732106523
2019,GB4,143,LUAR,211.098717315694,-0.00664550644128717,2.0372164927649
2019,GB5,145,LUAR,206.875848377262,-0.0070407875519023,2.34424952443326
2019,GB5,145,ASLE,234.036685483382,-1.77093632742418,89.8167727470643
2019,GB6,142,LUAR,210.448855691747,-0.0137902051833827,3.38180819855779
2019,GB6,142,VASI,201.118192216694,-0.0060276686300498,2.6984685967917
2019,GB7,153,LUAR,216.325994215726,-0.009610038280848,4.13846043775093
2019,GB8,164,VASI,209.540508581564,-0.0122870171252322,3.11215317487107
2019,GB8,164,LUAR,221.619245589304,-0.0267078643242469,2.37939232148518
2019,GB9,171,LUAR,227.363804288836,-0.0150989492582045,4.57048221526952
2019,RL1,170,VASI,207.638018953746,-1.2021615803246,195.388712943838
2019,RL1,170,ERMO,187.856892067329,-0.968827472549189,64.9366034471299
2019,RL1,170,ERPE,214.795634791637,-0.0141922325685271,1.31566498639191
2019,RL10,176,ANOC,186.334479388593,-0.00264417683156833,0.223837025289467
2019,RL10,176,CAPA,220.115661622766,-0.00404923424818071,-0.710758644474474
2019,RL10,176,VASI,211.61907892365,-0.767934876111218,159.51300827461
2019,RL11,192,LUAR,222.188561843973,-0.0228052573467233,3.22741387281627
2019,RL11,192,CAPA,237.509460450794,-0.00244239425276902,1.49033732728389
2019,RL11,192,ERPE,233.012712875428,-0.00922319351153105,3.55127173144765
2019,RL11,192,ANOC,196.644807085443,-0.00856452420151787,-0.13220104638545
2019,RL2,161,PEBR,208.210153801017,-0.0596301127251257,1.88388560516429
2019,RL2,161,CAPA,215.934302748538,-0.00279920648891962,-1.88639777128814
2019,RL2,161,LUAR,216.293762615942,-0.0125230650896636,2.99828503817372
2019,RL3,165,PEBR,207.731421446534,-0.0653999489499183,2.48229290193401
2019,RL3,165,LUAR,218.015058756603,-0.0154782426855752,0.858191892229439
2019,RL3,165,VASI,222.136772858749,-0.0103183109179741,0.530131397026187
2019,RL4,164,VASI,209.640891722191,-0.0107875358720089,1.23308240313812
2019,RL4,164,PEBR,206.30152337045,-0.0389109369159945,2.46261361422228
2019,RL4,164,CAPA,206.492018406529,-0.00459074497067192,1.29241777841364
2019,RL4,164,ERMO,185.356119149272,-0.0508389864660062,3.35067024335198
2019,RL5,167,CAPA,215.47407228886,-0.00323549755630389,0.395657371883482
2019,RL5,167,LUAR,215.434563626938,-0.0123521250248725,1.35057321011063
2019,RL6,167,CAPA,207.288561168406,-0.00773633083600929,0.808556458866817
2019,RL6,167,ERMO,180.724998855685,-0.00418635392061813,1.06928630579039
2019,RL6,167,LUAR,216.250667745508,-0.016200100972997,4.73741610801799
2019,RL6,167,VASI,213.661203720069,-0.00826591216883607,2.98394246702145
2019,RL7,182,ERPE,229.944689291085,-0.01810867554133,4.04099668244812
2019,RL7,182,VASI,222.402278444912,-0.00621940349062971,-0.0942001601249527
2019,RL7,182,PEBR,218.171368285591,-0.0516078160600122,3.34217535378807
2019,RL7,182,LUAR,223.841796772666,-0.0176230669097263,3.97310013386492
2019,RL7,182,CAPA,217.174293949253,-0.0143692442581665,4.13359233443089
2019,RL7,182,ERMO,198.301193550531,-0.0365796882949081,4.38900264161007
2019,RL8,176,LUAR,222.767389005068,-0.0228049142919757,3.85335134993681
2019,RL8,176,PEBR,214.170771285048,-0.0580355551803421,1.85718315348934
2019,RL8,176,CAPA,220.136510013111,-0.00364271321768188,0.214954479274409
2019,RL8,176,ERPE,219.430231209125,-0.020982322430108,2.56123608992139
2019,RL9,177,ANOC,194.029535474272,-0.0118991827053793,1.01116892172674
2019,RL9,177,VASI,219.046574306232,-0.00655486246718479,0.09239899132427
2019,RL9,177,ERPE,224.882346788948,-0.0152970134328362,3.66791291983794
