"YEAR","MONTH","DAY","HOUR","MIN","TEMP"
2018,11,20,17,0,32.218
2018,11,20,19,0,32.218
2018,11,20,21,0,32.218
2018,11,20,23,0,32.218
2018,11,21,1,0,32.218
2018,11,21,3,0,32.218
2018,11,21,5,0,32.218
2018,11,21,7,0,32.218
2018,11,21,9,0,32.218
2018,11,21,11,0,32.218
2018,11,21,13,0,32.218
2018,11,21,15,0,32.218
2018,11,21,17,0,32.218
2018,11,21,19,0,32.218
2018,11,21,21,0,32.218
2018,11,21,23,0,32.218
2018,11,22,1,0,32.218
2018,11,22,3,0,32.218
2018,11,22,5,0,32.218
2018,11,22,7,0,32.218
2018,11,22,9,0,32.218
2018,11,22,11,0,32.218
2018,11,22,13,0,32.218
2018,11,22,15,0,32.218
2018,11,22,17,0,32.218
2018,11,22,19,0,32.218
2018,11,22,21,0,32.218
2018,11,22,23,0,32.218
2018,11,23,1,0,32.218
2018,11,23,3,0,32.218
2018,11,23,5,0,32.218
2018,11,23,7,0,32.218
2018,11,23,9,0,32.218
2018,11,23,11,0,32.218
2018,11,23,13,0,32.218
2018,11,23,15,0,32.218
2018,11,23,17,0,32.218
2018,11,23,19,0,32.218
2018,11,23,21,0,32.218
2018,11,23,23,0,32.218
2018,11,24,1,0,32.218
2018,11,24,3,0,32.218
2018,11,24,5,0,32.218
2018,11,24,7,0,32.218
2018,11,24,9,0,32.218
2018,11,24,11,0,32.218
2018,11,24,13,0,32.218
2018,11,24,15,0,32.218
2018,11,24,17,0,32.218
2018,11,24,19,0,32.218
2018,11,24,21,0,32.218
2018,11,24,23,0,32.218
2018,11,25,1,0,32.218
2018,11,25,3,0,32.218
2018,11,25,5,0,32.218
2018,11,25,7,0,32.218
2018,11,25,9,0,32.218
2018,11,25,11,0,32.218
2018,11,25,13,0,32.218
2018,11,25,15,0,32.218
2018,11,25,17,0,32.218
2018,11,25,19,0,32.218
2018,11,25,21,0,32.218
2018,11,25,23,0,32.218
2018,11,26,1,0,32.218
2018,11,26,3,0,32.218
2018,11,26,5,0,32.218
2018,11,26,7,0,32.218
2018,11,26,9,0,32.218
2018,11,26,11,0,32.218
2018,11,26,13,0,32.218
2018,11,26,15,0,32.218
2018,11,26,17,0,32.218
2018,11,26,19,0,32.218
2018,11,26,21,0,32.218
2018,11,26,23,0,32.218
2018,11,27,1,0,32.218
2018,11,27,3,0,32.218
2018,11,27,5,0,32.218
2018,11,27,7,0,32.218
2018,11,27,9,0,32.218
2018,11,27,11,0,32.418
2018,11,27,13,0,32.218
2018,11,27,15,0,32.418
2018,11,27,17,0,32.418
2018,11,27,19,0,32.418
2018,11,27,21,0,32.418
2018,11,27,23,0,32.218
2018,11,28,1,0,32.418
2018,11,28,3,0,32.218
2018,11,28,5,0,32.218
2018,11,28,7,0,32.418
2018,11,28,9,0,32.218
2018,11,28,11,0,32.218
2018,11,28,13,0,32.418
2018,11,28,15,0,32.218
2018,11,28,17,0,32.218
2018,11,28,19,0,32.418
2018,11,28,21,0,32.218
2018,11,28,23,0,32.218
2018,11,29,1,0,32.218
2018,11,29,3,0,32.218
2018,11,29,5,0,32.418
2018,11,29,7,0,32.218
2018,11,29,9,0,32.218
2018,11,29,11,0,32.218
2018,11,29,13,0,32.218
2018,11,29,15,0,32.218
2018,11,29,17,0,32.418
2018,11,29,19,0,32.218
2018,11,29,21,0,32.218
2018,11,29,23,0,32.418
2018,11,30,1,0,32.418
2018,11,30,3,0,32.218
2018,11,30,5,0,32.418
2018,11,30,7,0,32.418
2018,11,30,9,0,32.418
2018,11,30,11,0,32.218
2018,11,30,13,0,32.218
2018,11,30,15,0,32.218
2018,11,30,17,0,32.418
2018,11,30,19,0,32.218
2018,11,30,21,0,32.418
2018,11,30,23,0,32.418
2018,12,1,1,0,32.218
2018,12,1,3,0,32.218
2018,12,1,5,0,32.218
2018,12,1,7,0,32.218
2018,12,1,9,0,32.218
2018,12,1,11,0,32.218
2018,12,1,13,0,32.218
2018,12,1,15,0,32.218
2018,12,1,17,0,32.218
2018,12,1,19,0,32.218
2018,12,1,21,0,32.218
2018,12,1,23,0,32.418
2018,12,2,1,0,32.218
2018,12,2,3,0,32.218
2018,12,2,5,0,32.218
2018,12,2,7,0,32.218
2018,12,2,9,0,32.418
2018,12,2,11,0,32.218
2018,12,2,13,0,32.418
2018,12,2,15,0,32.218
2018,12,2,17,0,32.218
2018,12,2,19,0,32.418
2018,12,2,21,0,32.418
2018,12,2,23,0,32.418
2018,12,3,1,0,32.418
2018,12,3,3,0,32.218
2018,12,3,5,0,32.418
2018,12,3,7,0,32.218
2018,12,3,9,0,32.418
2018,12,3,11,0,32.418
2018,12,3,13,0,32.418
2018,12,3,15,0,32.418
2018,12,3,17,0,32.418
2018,12,3,19,0,32.218
2018,12,3,21,0,32.218
2018,12,3,23,0,32.418
2018,12,4,1,0,32.218
2018,12,4,3,0,32.418
2018,12,4,5,0,32.218
2018,12,4,7,0,32.418
2018,12,4,9,0,32.218
2018,12,4,11,0,32.418
2018,12,4,13,0,32.218
2018,12,4,15,0,32.218
2018,12,4,17,0,32.218
2018,12,4,19,0,32.218
2018,12,4,21,0,32.218
2018,12,4,23,0,32.218
2018,12,5,1,0,32.218
2018,12,5,3,0,32.218
2018,12,5,5,0,32.218
2018,12,5,7,0,32.218
2018,12,5,9,0,32.218
2018,12,5,11,0,32.218
2018,12,5,13,0,32.218
2018,12,5,15,0,32.218
2018,12,5,17,0,32.218
2018,12,5,19,0,32.218
2018,12,5,21,0,32.218
2018,12,5,23,0,32.218
2018,12,6,1,0,32.218
2018,12,6,3,0,32.218
2018,12,6,5,0,32.218
2018,12,6,7,0,32.218
2018,12,6,9,0,32.218
2018,12,6,11,0,32.218
2018,12,6,13,0,32.218
2018,12,6,15,0,32.218
2018,12,6,17,0,32.218
2018,12,6,19,0,32.218
2018,12,6,21,0,32.218
2018,12,6,23,0,32.218
2018,12,7,1,0,32.218
2018,12,7,3,0,32.218
2018,12,7,5,0,32.218
2018,12,7,7,0,32.018
2018,12,7,9,0,32.018
2018,12,7,11,0,32.018
2018,12,7,13,0,32.018
2018,12,7,15,0,32.018
2018,12,7,17,0,32.018
2018,12,7,19,0,32.018
2018,12,7,21,0,32.018
2018,12,7,23,0,32.018
2018,12,8,1,0,32.018
2018,12,8,3,0,32.018
2018,12,8,5,0,32.018
2018,12,8,7,0,32.018
2018,12,8,9,0,32.018
2018,12,8,11,0,32.018
2018,12,8,13,0,32.018
2018,12,8,15,0,32.018
2018,12,8,17,0,32.018
2018,12,8,19,0,32.218
2018,12,8,21,0,32.218
2018,12,8,23,0,32.018
2018,12,9,1,0,32.218
2018,12,9,3,0,32.218
2018,12,9,5,0,32.218
2018,12,9,7,0,32.218
2018,12,9,9,0,32.218
2018,12,9,11,0,32.218
2018,12,9,13,0,32.218
2018,12,9,15,0,32.018
2018,12,9,17,0,32.018
2018,12,9,19,0,32.018
2018,12,9,21,0,32.218
2018,12,9,23,0,32.218
2018,12,10,1,0,32.218
2018,12,10,3,0,32.218
2018,12,10,5,0,32.218
2018,12,10,7,0,32.218
2018,12,10,9,0,32.218
2018,12,10,11,0,32.218
2018,12,10,13,0,32.218
2018,12,10,15,0,32.218
2018,12,10,17,0,32.218
2018,12,10,19,0,32.218
2018,12,10,21,0,32.218
2018,12,10,23,0,32.218
2018,12,11,1,0,32.218
2018,12,11,3,0,32.218
2018,12,11,5,0,32.218
2018,12,11,7,0,32.218
2018,12,11,9,0,32.218
2018,12,11,11,0,32.218
2018,12,11,13,0,32.218
2018,12,11,15,0,32.218
2018,12,11,17,0,32.218
2018,12,11,19,0,32.218
2018,12,11,21,0,32.218
2018,12,11,23,0,32.218
2018,12,12,1,0,32.218
2018,12,12,3,0,32.218
2018,12,12,5,0,32.218
2018,12,12,7,0,32.218
2018,12,12,9,0,32.218
